ComClustID	pH_mean	Temperature_C_mean	Depth_metres_mean
SGRP85005			
SGRP85006			
SGRP85010			
SGRP85013			
SGRP85015			
SGRP85019			
SGRP85023			
SGRP85029			
SGRP85046			
SGRP85080			
SGRP85083			
SGRP85095			
SGRP85249			
SGRP85253			
SGRP85256			
SGRP85257			
SGRP85258			
SGRP85259			
SGRP85262			
SGRP85272			
SGRP85273			
SGRP85274			
SGRP85275			
SGRP85276			
SGRP85279			
SGRP85282			
SGRP85283			
SGRP85300			
SGRP85302			
SGRP85304			
SGRP85307			
SGRP85309			
SGRP85310			
SGRP85379			
SGRP85464			
SGRP85495			
SGRP85501			
SGRP85519			
SGRP85535			
SGRP85537			
SGRP85539			
SGRP85543			
SGRP85554			
SGRP85569			
SGRP85589			
SGRP85590			
SGRP85610			
SGRP85639			
SGRP85654			
SGRP85662			
SGRP85685			
SGRP85703			
SGRP85799			
SGRP85801			
SGRP85826			
SGRP85830			
SGRP85837			
SGRP85846			
SGRP85852			
SGRP85863			
SGRP85864			
SGRP85866			
SGRP85870			
SGRP85879			
SGRP85890			
SGRP85894			
SGRP85913			
SGRP85931			
SGRP85939			
SGRP86063			
SGRP86065			
SGRP86067			
SGRP86077			
SGRP86105			
SGRP86107			
SGRP86112			
SGRP86139			
SGRP86236			
SGRP86298			
SGRP86307			
SGRP86310			
SGRP86323			
SGRP86359			
SGRP86379			
SGRP86419			
SGRP86424			
SGRP86431			
SGRP86432			
SGRP86442			
SGRP86460			
SGRP86469			
SGRP86486			
SGRP86488			
SGRP86500			
SGRP86501			
SGRP86502			
SGRP86507			
SGRP86510			
SGRP86518			
SGRP86568			
SGRP86570			
SGRP86573			
SGRP86575			
SGRP86589			
SGRP86598			
SGRP86604			
SGRP86611			
SGRP86617			
SGRP86625			
SGRP86634			
SGRP86654			
SGRP86660			
SGRP86661			
SGRP86669			
SGRP86672			
SGRP86758			
SGRP86825			
SGRP86828			
SGRP86840			
SGRP86844			
SGRP86868			
SGRP86874			
SGRP86876			
SGRP86877			
SGRP86878			
SGRP86881			
SGRP86884			
SGRP86886			
SGRP86889			
SGRP86891			
SGRP86893			
SGRP86900			
SGRP86902			
SGRP86905			
SGRP86909			
SGRP86910			
SGRP86915			
SGRP86917			
SGRP86932			
SGRP86948			
SGRP86955			
SGRP86983			
SGRP86986			
SGRP87140			
SGRP87151			
SGRP87208			
SGRP87211			
SGRP87252			
SGRP87346			
SGRP87352			
SGRP87356			
SGRP87359			
SGRP87371			
SGRP87375			
SGRP87376			
SGRP87385			
SGRP87386			
SGRP87387			
SGRP87391			
SGRP87532			
SGRP87534			
SGRP87546			
SGRP87549			
SGRP87552			
SGRP87554			
SGRP87586			
SGRP87598			
SGRP87600			
SGRP87637			
SGRP87638			
SGRP87689			
SGRP87696			
SGRP87700			
SGRP87702			
SGRP87709			
SGRP87719			
SGRP87727			
SGRP87731			
SGRP87734			
SGRP87736			
SGRP87750			
SGRP87754			
SGRP87761			
SGRP87763			
SGRP87788			
SGRP87850			
SGRP87851			
SGRP87889			
SGRP88052			
SGRP88057			
SGRP88072			
SGRP88104			
SGRP88106			
SGRP88125			
SGRP88138			
SGRP88147			
SGRP88156			
SGRP88187			
SGRP88193			
SGRP88210			
SGRP88211			
SGRP88224			
SGRP88231			
SGRP88251			
SGRP88273			
SGRP88299			
SGRP88371			
SGRP88529			
SGRP88545			
SGRP88546			
SGRP88550			
SGRP88565			
SGRP88631			
SGRP88637			
SGRP88659			
SGRP88670			
SGRP88684			
SGRP88719			
SGRP88730			
SGRP88747			
SGRP88755			
SGRP88797			
SGRP88804			
SGRP88833			
SGRP88845			
SGRP88988			
SGRP88993			
SGRP89049			
SGRP89059			
SGRP89094			
SGRP89107			
SGRP89117			
SGRP89170			
SGRP89193			
SGRP89198			
SGRP89228			
SGRP89298			
SGRP89317			
SGRP89422			
SGRP89440			
SGRP89477			
SGRP89488			
SGRP89503			
SGRP89530			
SGRP89615			
SGRP89616			
SGRP89617			
SGRP89618			
SGRP89620			
SGRP89621			
SGRP89623			
SGRP89624			
SGRP89626			
SGRP89627			
SGRP89628			
SGRP89629			
SGRP89632			
SGRP89633			
SGRP89634			
SGRP89635			
SGRP89636			
SGRP89639			
SGRP89642			
SGRP89643			
SGRP89645			
SGRP89649			
SGRP89655			
SGRP89661			
SGRP89670			
SGRP89671			
SGRP89672			
SGRP89673			
SGRP89677			
SGRP89711			
SGRP89783			
SGRP89788			
SGRP89789			
SGRP89790			
SGRP89792			
SGRP89793			
SGRP89794			
SGRP89811			
SGRP89824			
SGRP89826			
SGRP89829			
SGRP89847			
SGRP89860			
SGRP89903			
SGRP90007			
SGRP90017			
SGRP90027			
SGRP90040			
SGRP90216			
SGRP90218			
SGRP90219			
SGRP90226			
SGRP90262			
SGRP90264			
SGRP90427			
SGRP90486			
SGRP90487			
SGRP90488			
SGRP90489			
SGRP90490			
SGRP90491			
SGRP90492			
SGRP90497			
SGRP90499			
SGRP90501			
SGRP90507			
SGRP90522			
SGRP90536			
SGRP90537			
SGRP90543			
SGRP90579			
SGRP90582			
SGRP90583			
SGRP90584			
SGRP90614			
SGRP90615			
SGRP90617			
SGRP90652			
SGRP90657			
SGRP90663			
SGRP90707			
SGRP90712			
SGRP90719			
SGRP90725			
SGRP90727			
SGRP90734			
SGRP90736			
SGRP90754			
SGRP90759			
SGRP90760			
SGRP90776			
SGRP90797			
SGRP90824			
SGRP90829			
SGRP90843			
SGRP90854			
SGRP90894			
SGRP90923			
SGRP90928			
SGRP90940			
SGRP90950			
SGRP90982			
SGRP90983			
SGRP90984			
SGRP90987			
SGRP90988			
SGRP90989			
SGRP90991			
SGRP90995			
SGRP90996			
SGRP91000			
SGRP91002			
SGRP91017			
SGRP91031			
SGRP91035			
SGRP91039			
SGRP91062			
SGRP91063			
SGRP91091			
SGRP91125			
SGRP91131			
SGRP91153			
SGRP91158			
SGRP91166			
SGRP91170			
SGRP91174			
SGRP91175			
SGRP91178			
SGRP91187			
SGRP91221			
SGRP91223			
SGRP91225			
SGRP91226			
SGRP91227			
SGRP91237			
SGRP91252			
SGRP91308			
SGRP91316			
SGRP91339			
SGRP91403			
SGRP91405			
SGRP91430			
SGRP91438			
SGRP91442			
SGRP91476			
SGRP91513			
SGRP91524			
SGRP91570			
SGRP91574			
SGRP91668			
SGRP91757			
SGRP91767			
SGRP91768			
SGRP91799			
SGRP91830			
SGRP91933			
SGRP91936			
SGRP91941			
SGRP91954			
SGRP91959			
SGRP92012			
SGRP92013			
SGRP92014			
SGRP92015			
SGRP92016			
SGRP92018			
SGRP92027			
SGRP92030			
SGRP92033			
SGRP92037			
SGRP92046			
SGRP92049			
SGRP92148			
SGRP92149			
SGRP92151			
SGRP92153			
SGRP92178			
SGRP92198			
SGRP92199			
SGRP92200			
SGRP92202			
SGRP92222			
SGRP92223			
SGRP92233			
SGRP92247			
SGRP92255			
SGRP92267			
SGRP92286			
SGRP92289			
SGRP92304			
SGRP92339			
SGRP92344			
SGRP92391			
SGRP92434			
SGRP92576			
SGRP92588			
SGRP92589			
SGRP92593			
SGRP92601			
SGRP92606			
SGRP92614			
SGRP92624			
SGRP92652			
SGRP92671			
SGRP92734			
SGRP92761			
SGRP92852			
SGRP92885			
SGRP92890			
SGRP92898			
SGRP92904			
SGRP92909			
SGRP92910			
SGRP92917			
SGRP92918			
SGRP92953			
SGRP92955			
SGRP92956			
SGRP92979			
SGRP93021			
SGRP93089			
SGRP93091			
SGRP93093			
SGRP93148			
SGRP93151			
SGRP93158			
SGRP93163			
SGRP93169			
SGRP93172			
SGRP93216			
SGRP93230			
SGRP93249			
SGRP93252			
SGRP93269			
SGRP93274			
SGRP93334			
SGRP93371			
SGRP93543			
SGRP93622			
SGRP93623			
SGRP93626			
SGRP93627			
SGRP93628			
SGRP93631			
SGRP93633			
SGRP93634			
SGRP93635			
SGRP93637			
SGRP93644			
SGRP93650			
SGRP93651			
SGRP93657			
SGRP93659			
SGRP93667			
SGRP93672			
SGRP93687			
SGRP93692			
SGRP93693			
SGRP93694			
SGRP93696			
SGRP93697			
SGRP93700			
SGRP93701			
SGRP93702			
SGRP93703			
SGRP93704			
SGRP93707			
SGRP93708			
SGRP93710			
SGRP93714			
SGRP93719			
SGRP93720			
SGRP93721			
SGRP93725			
SGRP93760			
SGRP93761			
SGRP93766			
SGRP93767			
SGRP93769			
SGRP93770			
SGRP93773			
SGRP93774			
SGRP93776			
SGRP93778			
SGRP93782			
SGRP93786			
SGRP93789			
SGRP93791			
SGRP93792			
SGRP93797			
SGRP93798			
SGRP93807			
SGRP93810			
SGRP93815			
SGRP93836			
SGRP93856			
SGRP93857			
SGRP93858			
SGRP93859			
SGRP93860			
SGRP93865			
SGRP93866			
SGRP93879			
SGRP93884			
SGRP93888			
SGRP93902			
SGRP93904			
SGRP93912			
SGRP93920			
SGRP93922			
SGRP93933			
SGRP93976			
SGRP94002			
SGRP94051			
SGRP94143			
SGRP94299			
SGRP94301			
SGRP94302			
SGRP94304			
SGRP94319			
SGRP94337			
SGRP94355			
SGRP94441			
SGRP94505			
SGRP94506			
SGRP94514			
SGRP94522			
SGRP94523			
SGRP94524			
SGRP94529			
SGRP94558			
SGRP94559			
SGRP94566			
SGRP94567			
SGRP94569			
SGRP94571			
SGRP94572			
SGRP94575			
SGRP94578			
SGRP94580			
SGRP94596			
SGRP94606			
SGRP94668			
SGRP94671			
SGRP94675			
SGRP94683			
SGRP94723			
SGRP94752			
SGRP94756			
SGRP94765			
SGRP94771			
SGRP94777			
SGRP94817			
SGRP94847			
SGRP94848			
SGRP94852			
SGRP94853			
SGRP94855			
SGRP94857			
SGRP94860			
SGRP94861			
SGRP94862			
SGRP94863			
SGRP94864			
SGRP94865			
SGRP94879			
SGRP94883			
SGRP94912			
SGRP94913			
SGRP94921			
SGRP94922			
SGRP94934			
SGRP94949			
SGRP95019			
SGRP95023			
SGRP95300			
SGRP95301			
SGRP95315			
SGRP95317			
SGRP95318			
SGRP95319			
SGRP95341			
SGRP95343			
SGRP95365			
SGRP95373			
SGRP95421			
SGRP95430			
SGRP95442			
SGRP95505			
SGRP95553			
SGRP95639			
SGRP95642			
SGRP95649			
SGRP95661			
SGRP95667			
SGRP95670			
SGRP95671			
SGRP95672			
SGRP95723			
SGRP95734			
SGRP95735			
SGRP95737			
SGRP95738			
SGRP95742			
SGRP95744			
SGRP95745			
SGRP95747			
SGRP95751			
SGRP95758			
SGRP95764			
SGRP95766			
SGRP95771			
SGRP95779			
SGRP95813			
SGRP95859			
SGRP95874			
SGRP95897			
SGRP95901			
SGRP95903			
SGRP95908			
SGRP95912			
SGRP95915			
SGRP95976			
SGRP95984			
SGRP96099			
SGRP96101			
SGRP96107			
SGRP96110			
SGRP96112			
SGRP96113			
SGRP96115			
SGRP96117			
SGRP96129			
SGRP96148			
SGRP96188			
SGRP96216			
SGRP96218			
SGRP96222			
SGRP96225			
SGRP96227			
SGRP96228			
SGRP96239			
SGRP96246			
SGRP96249			
SGRP96255			
SGRP96259			
SGRP96266			
SGRP96269			
SGRP96272			
SGRP96299			
SGRP96309			
SGRP96332			
SGRP96359			
SGRP96369			
SGRP96393			
SGRP96457			
SGRP96484			
SGRP96520			
SGRP96552			
SGRP96636			
SGRP96650			
SGRP96667			
SGRP96697			
SGRP96704			
SGRP96754			
SGRP96773			
SGRP96794			
SGRP96824			
SGRP96849			
SGRP96873			
SGRP96880			
SGRP96882			
SGRP96886			
SGRP96890			
SGRP96894			
SGRP96896			
SGRP96897			
SGRP96900			
SGRP96978			
SGRP96986			
SGRP97041			
SGRP97056			
SGRP97080			
SGRP97119			
SGRP97153			
SGRP97154			
SGRP97164			
SGRP97175			
SGRP97183			
SGRP97192			
SGRP97268			
SGRP97494			
SGRP97495			
SGRP97496			
SGRP97528			
SGRP97564			
SGRP97593			
SGRP97635			
SGRP97784			
SGRP97910			
SGRP97911			
SGRP97912			
SGRP97913			
SGRP97920			
SGRP97921			
SGRP97927			
SGRP97937			
SGRP97941			
SGRP98039			
SGRP98055			
SGRP98059			
SGRP98070			
SGRP98071			
SGRP98077			
SGRP98087			
SGRP98088			
SGRP98095			
SGRP98101			
SGRP98103			
SGRP98173			
SGRP98224			
SGRP98315			
SGRP98336			
SGRP98356			
SGRP98357			
SGRP98358			
SGRP98360			
SGRP98363			
SGRP98400			
SGRP98429			
SGRP98430			
SGRP98431			
SGRP98433			
SGRP98438			
SGRP98440			
SGRP98441			
SGRP98447			
SGRP98448			
SGRP98451			
SGRP98457			
SGRP98461			
SGRP98469			
SGRP98471			
SGRP98472			
SGRP98474			
SGRP98476			
SGRP98480			
SGRP98481			
SGRP98488			
SGRP98500			
SGRP98515			
SGRP98519			
SGRP98523			
SGRP98526			
SGRP98535			
SGRP98538			
SGRP98541			
SGRP98551			
SGRP98554			
SGRP98560			
SGRP98562			
SGRP98563			
SGRP98573			
SGRP98576			
SGRP98584			
SGRP98594			
SGRP98610			
SGRP98626			
SGRP98627			
SGRP98634			
SGRP98639			
SGRP98654			
SGRP98655			
SGRP98657			
SGRP98696			
SGRP98737			
SGRP98747			
SGRP98751			
SGRP98770			
SGRP98795			
SGRP98803			
SGRP98815			
SGRP98844			
SGRP98856			
SGRP98891			
SGRP98920			
SGRP98947			
SGRP98972			
SGRP99000			
SGRP99105			
SGRP99379			
SGRP99399			
SGRP99424			
SGRP99425			
SGRP99432			
SGRP99456			
SGRP99459			
SGRP99487			
SGRP99505			
SGRP99515			
SGRP99517			
SGRP99558			
SGRP99560			
SGRP99561			
SGRP99562			
SGRP99565			
SGRP99566			
SGRP99567			
SGRP99568			
SGRP99569			
SGRP99571			
SGRP99574			
SGRP99575			
SGRP99576			
SGRP99577			
SGRP99579			
SGRP99580			
SGRP99581			
SGRP99583			
SGRP99584			
SGRP99586			
SGRP99587			
SGRP99589			
SGRP99590			
SGRP99591			
SGRP99592			
SGRP99593			
SGRP99594			
SGRP99597			
SGRP99599			
SGRP99600			
SGRP99605			
SGRP99606			
SGRP99609			
SGRP99610			
SGRP99613			
SGRP99614			
SGRP99615			
SGRP99617			
SGRP99622			
SGRP99624			
SGRP99625			
SGRP99626			
SGRP99631			
SGRP99647			
SGRP99649			
SGRP99650			
SGRP99653			
SGRP99654			
SGRP99655			
SGRP99656			
SGRP99661			
SGRP99663			
SGRP99664			
SGRP99665			
SGRP99667			
SGRP99668			
SGRP99669			
SGRP99670			
SGRP99672			
SGRP99674			
SGRP99676			
SGRP99677			
SGRP99678			
SGRP99679			
SGRP99681			
SGRP99684			
SGRP99687			
SGRP99688			
SGRP99690			
SGRP99692			
SGRP99701			
SGRP99702			
SGRP99705			
SGRP99706			
SGRP99707			
SGRP99709			
SGRP99712			
SGRP99719			
SGRP99720			
SGRP99721			
SGRP99723			
SGRP99726			
SGRP99731			
SGRP99736			
SGRP99737			
SGRP99740			
SGRP99908			
SGRP99910			
SGRP99913			
SGRP99967			
SGRP99968			
SGRP99973			
SGRP99980			
SGRP100003			
SGRP100037			
SGRP100056			
SGRP100057			
SGRP100061			
SGRP100068			
SGRP100070			
SGRP100071			
SGRP100072			
SGRP100073			
SGRP100080			
SGRP100086			
SGRP100091			
SGRP100111			
SGRP100120			
SGRP100173			
SGRP100174			
SGRP100217			
SGRP100246			
SGRP100292			
SGRP100297			
SGRP100321			
SGRP100343			
SGRP100344			
SGRP100379			
SGRP100397			
SGRP100408			
SGRP100421			
SGRP100654			
SGRP100696			
SGRP100697			
SGRP100702			
SGRP100712			
SGRP100719			
SGRP100721			
SGRP100725			
SGRP100775			
SGRP100835			
SGRP100845			
SGRP100886			
SGRP100905			
SGRP100907			
SGRP100909			
SGRP100910			
SGRP100914			
SGRP100949			
SGRP100951			
SGRP101209			
SGRP101248			
SGRP101250			
SGRP101252			
SGRP101255			
SGRP101267			
SGRP101270			
SGRP101277			
SGRP101308			
SGRP101323			
SGRP101353			
SGRP101363			
SGRP101395			
SGRP101401			
SGRP101463			
SGRP101468			
SGRP101474			
SGRP101480			
SGRP101481			
SGRP101540			
SGRP101572			
SGRP101581			
SGRP101597			
SGRP101631			
SGRP101635			
SGRP101637			
SGRP101641			
SGRP101643			
SGRP101644			
SGRP101649			
SGRP101652			
SGRP101654			
SGRP101655			
SGRP101656			
SGRP101659			
SGRP101671			
SGRP101678			
SGRP101682			
SGRP101688			
SGRP101705			
SGRP101709			
SGRP101710			
SGRP101711			
SGRP101750			
SGRP101757			
SGRP101803			
SGRP101810			
SGRP101907			
SGRP101911			
SGRP101914			
SGRP101950			
SGRP101951			
SGRP101952			
SGRP101953			
SGRP101954			
SGRP101955			
SGRP101956			
SGRP101957			
SGRP101959			
SGRP101960			
SGRP101963			
SGRP101964			
SGRP101969			
SGRP101970			
SGRP101975			
SGRP102046			
SGRP102069			
SGRP102127			
SGRP102176			
SGRP102266			
SGRP102323			
SGRP102336			
SGRP102341			
SGRP102360			
SGRP102365			
SGRP102367			
SGRP102372			
SGRP102376			
SGRP102380			
SGRP102382			
SGRP102405			
SGRP102410			
SGRP102422			
SGRP102428			
SGRP102430			
SGRP102432			
SGRP102595			
SGRP102599			
SGRP102642			
SGRP102651			
SGRP102685			
SGRP102686			
SGRP102696			
SGRP102714			
SGRP102741			
SGRP102748			
SGRP102951			
SGRP102972			
SGRP102974			
SGRP103021			
SGRP103051			
SGRP103053			
SGRP103091			
SGRP103113			
SGRP103168			
SGRP103200			
SGRP103276			
SGRP103307			
SGRP103518			
SGRP103535			
SGRP103537			
SGRP103546			
SGRP103555			
SGRP103569			
SGRP103620			
SGRP103634			
SGRP103648			
SGRP103649			
SGRP103657			
SGRP103658			
SGRP103661			
SGRP103666			
SGRP103678			
SGRP103683			
SGRP103690			
SGRP103691			
SGRP103717			
SGRP103760			
SGRP103765			
SGRP103786			
SGRP103798			
SGRP103805			
SGRP103833			
SGRP103834			
SGRP103843			
SGRP103866			
SGRP103874			
SGRP103878			
SGRP103899			
SGRP103905			
SGRP103910			
SGRP103978			
SGRP103987			
SGRP104065			
SGRP104076			
SGRP104248			
SGRP104251			
SGRP104255			
SGRP104306			
SGRP104379			
SGRP104380			
SGRP104402			
SGRP104412			
SGRP104542			
SGRP104633			
SGRP104669			
SGRP104670			
SGRP104674			
SGRP104727			
SGRP104737			
SGRP104937			
SGRP104946			
SGRP104957			
SGRP104961			
SGRP104964			
SGRP104990			
SGRP105019			
SGRP105028			
SGRP105030			
SGRP105048			
SGRP105053			
SGRP105063			
SGRP105078			
SGRP105137			
SGRP105154			
SGRP105160			
SGRP105165			
SGRP105179			
SGRP105184			
SGRP105221			
SGRP105235			
SGRP105238			
SGRP105244			
SGRP105251			
SGRP105279			
SGRP105281			
SGRP105282			
SGRP105283			
SGRP105298			
SGRP105311			
SGRP105378			
SGRP105405			
SGRP105407			
SGRP105423			
SGRP105433			
SGRP105438			
SGRP105480			
SGRP105491			
SGRP105524			
SGRP105649			
SGRP105667			
SGRP105677			
SGRP105678			
SGRP105683			
SGRP105687			
SGRP105689			
SGRP105696			
SGRP105747			
SGRP105756			
SGRP105758			
SGRP105759			
SGRP105760			
SGRP105763			
SGRP105766			
SGRP105769			
SGRP105771			
SGRP105772			
SGRP105776			
SGRP105783			
SGRP105800			
SGRP105860			
SGRP105875			
SGRP105880			
SGRP105928			
SGRP105959			
SGRP105979			
SGRP105988			
SGRP106012			
SGRP106031			
SGRP106057			
SGRP106059			
SGRP106066			
SGRP106084			
SGRP106116			
SGRP106170			
SGRP106172			
SGRP106174			
SGRP106175			
SGRP106190			
SGRP106203			
SGRP106216			
SGRP106223			
SGRP106229			
SGRP106240			
SGRP106247			
SGRP106313			
SGRP106324			
SGRP106329			
SGRP106346			
SGRP106350			
SGRP106372			
SGRP106375			
SGRP106376			
SGRP106378			
SGRP106379			
SGRP106380			
SGRP106381			
SGRP106382			
SGRP106481			
SGRP106486			
SGRP106574			
SGRP106588			
SGRP106596			
SGRP106599			
SGRP106600			
SGRP106603			
SGRP106605			
SGRP106618			
SGRP106623			
SGRP106624			
SGRP106627			
SGRP106628			
SGRP106632			
SGRP106685			
SGRP106699			
SGRP106799			
SGRP106825			
SGRP106827			
SGRP106830			
SGRP106833			
SGRP106837			
SGRP106838			
SGRP106846			
SGRP106847			
SGRP106848			
SGRP106855			
SGRP106857			
SGRP106863			
SGRP106867			
SGRP106870			
SGRP106873			
SGRP106875			
SGRP106882			
SGRP106887			
SGRP106897			
SGRP106915			
SGRP106925			
SGRP106937			
SGRP106946			
SGRP106966			
SGRP106967			
SGRP106968			
SGRP106977			
SGRP106982			
SGRP106988			
SGRP107005			
SGRP107006			
SGRP107059			
SGRP107088			
SGRP107100			
SGRP107128			
SGRP107130			
SGRP107136			
SGRP107137			
SGRP107140			
SGRP107144			
SGRP107146			
SGRP107147			
SGRP107150			
SGRP107165			
SGRP107166			
SGRP107205			
SGRP107210			
SGRP107225			
SGRP107272			
SGRP107296			
SGRP107303			
SGRP107349			
SGRP107384			
SGRP107435			
SGRP107437			
SGRP107440			
SGRP107443			
SGRP107445			
SGRP107452			
SGRP107462			
SGRP107466			
SGRP107531			
SGRP107657			
SGRP107678			
SGRP107679			
SGRP107681			
SGRP107682			
SGRP107683			
SGRP107689			
SGRP107691			
SGRP107694			
SGRP107699			
SGRP107716			
SGRP107719			
SGRP107720			
SGRP107731			
SGRP107759			
SGRP107764			
SGRP107812			
SGRP107864			
SGRP107915			
SGRP107917			
SGRP107935			
SGRP107970			
SGRP107979			
SGRP108024			
SGRP108027			
SGRP108031			
SGRP108092			
SGRP108094			
SGRP108109			
SGRP108128			
SGRP108129			
SGRP108133			
SGRP108144			
SGRP108153			
SGRP108188			
SGRP108191			
SGRP108202			
SGRP108222			
SGRP108224			
SGRP108236			
SGRP108263			
SGRP108271			
SGRP108275			
SGRP108282			
SGRP108303			
SGRP108311			
SGRP108322			
SGRP108353			
SGRP108369			
SGRP108456			
SGRP108468			
SGRP108469			
SGRP108473			
SGRP108480			
SGRP108489			
SGRP108490			
SGRP108495			
SGRP108526			
SGRP108531			
SGRP108534			
SGRP108547			
SGRP108549			
SGRP108578			
SGRP108588			
SGRP108590			
SGRP108596			
SGRP108608			
SGRP108624			
SGRP108627			
SGRP108628			
SGRP108637			
SGRP108644			
SGRP108662			
SGRP108663			
SGRP108666			
SGRP108693			
SGRP108707			
SGRP108725			
SGRP108728			
SGRP108766			
SGRP108821			
SGRP108910			
SGRP108990			
SGRP109000			
SGRP109280			
SGRP109408			
SGRP109476			
SGRP109480			
SGRP109503			
SGRP109534			
SGRP109626			
SGRP109656			
SGRP109669			
SGRP109802			
SGRP109806			
SGRP109898			
SGRP109921			
SGRP109963			
SGRP109997			
SGRP110004			
SGRP110014			
SGRP110045			
SGRP110086			
SGRP110087			
SGRP110092			
SGRP110116			
SGRP110134			
SGRP110156			
SGRP110165			
SGRP110206			
SGRP110207			
SGRP110218			
SGRP110243			
SGRP110246			
SGRP110252			
SGRP110269			
SGRP110273			
SGRP110292			
SGRP110295			
SGRP110299			
SGRP110310			
SGRP110347			
SGRP110349			
SGRP110353			
SGRP110359			
SGRP110363			
SGRP110381			
SGRP110382			
SGRP110389			
SGRP110392			
SGRP110393			
SGRP110409			
SGRP110424			
SGRP110463			
SGRP110565			
SGRP110595			
SGRP110596			
SGRP110600			
SGRP110602			
SGRP110606			
SGRP110613			
SGRP110636			
SGRP110637			
SGRP110643			
SGRP110661			
SGRP110710			
SGRP110716			
SGRP110728			
SGRP110731			
SGRP110745			
SGRP110759			
SGRP110823			
SGRP110878			
SGRP110904			
SGRP110919			
SGRP110924			
SGRP110927			
SGRP110980			
SGRP110983			
SGRP110985			
SGRP110986			
SGRP110989			
SGRP110991			
SGRP110994			
SGRP110995			
SGRP110998			
SGRP110999			
SGRP111014			
SGRP111015			
SGRP111018			
SGRP111030			
SGRP111056			
SGRP111104			
SGRP111121			
SGRP111151			
SGRP111182			
SGRP111254			
SGRP111260			
SGRP111317			
SGRP111318			
SGRP111342			
SGRP111369			
SGRP111389			
SGRP111436			
SGRP111458			
SGRP111771			
SGRP111772			
SGRP111774			
SGRP111775			
SGRP111777			
SGRP111779			
SGRP111780			
SGRP111782			
SGRP111784			
SGRP111788			
SGRP111789			
SGRP111829			
SGRP111833			
SGRP111837			
SGRP111840			
SGRP111845			
SGRP111847			
SGRP111856			
SGRP111912			
SGRP111921			
SGRP111931			
SGRP111939			
SGRP111944			
SGRP111948			
SGRP111950			
SGRP111959			
SGRP111968			
SGRP111993			
SGRP112059			
SGRP112110			
SGRP112117			
SGRP112198			
SGRP112208			
SGRP112322			
SGRP112324			
SGRP112326			
SGRP112329			
SGRP112331			
SGRP112332			
SGRP112334			
SGRP112343			
SGRP112345			
SGRP112349			
SGRP112350			
SGRP112355			
SGRP112367			
SGRP112438			
SGRP112443			
SGRP112444			
SGRP112455			
SGRP112469			
SGRP112471			
SGRP112529			
SGRP112536			
SGRP112537			
SGRP112540			
SGRP112547			
SGRP112558			
SGRP112583			
SGRP112584			
SGRP112593			
SGRP112626			
SGRP112640			
SGRP112648			
SGRP112657			
SGRP112660			
SGRP112663			
SGRP112665			
SGRP112708			
SGRP112714			
SGRP112718			
SGRP112745			
SGRP112746			
SGRP112796			
SGRP112827			
SGRP112828			
SGRP112834			
SGRP112855			
SGRP112863			
SGRP112874			
SGRP112877			
SGRP112890			
SGRP112891			
SGRP112899			
SGRP112939			
SGRP112944			
SGRP112986			
SGRP113001			
SGRP113115			
SGRP113117			
SGRP113126			
SGRP113127			
SGRP113181			
SGRP113183			
SGRP113186			
SGRP113187			
SGRP113201			
SGRP113206			
SGRP113262			
SGRP113278			
SGRP113340			
SGRP113341			
SGRP113342			
SGRP113343			
SGRP113344			
SGRP113346			
SGRP113370			
SGRP113372			
SGRP113373			
SGRP113374			
SGRP113376			
SGRP113385			
SGRP113391			
SGRP113394			
SGRP113413			
SGRP113424			
SGRP113758			
SGRP113909			
SGRP113910			
SGRP113918			
SGRP114139			
SGRP114182			
SGRP114414			
SGRP114415			
SGRP114428			
SGRP114454			
SGRP114468			
SGRP114498			
SGRP114521			
SGRP114535			
SGRP114691			
SGRP114743			
SGRP114744			
SGRP114750			
SGRP114752			
SGRP114763			
SGRP114774			
SGRP114778			
SGRP114904			
SGRP114907			
SGRP114955			
SGRP115132			
SGRP115399			
SGRP115592			
SGRP115613			
SGRP115614			
SGRP115623			
SGRP115625			
SGRP115626			
SGRP115629			
SGRP115649			
SGRP115652			
SGRP115655			
SGRP115659			
SGRP115677			
SGRP115692			
SGRP115717			
SGRP115739			
SGRP115762			
SGRP115763			
SGRP115766			
SGRP115774			
SGRP115775			
SGRP115777			
SGRP115806			
SGRP115815			
SGRP115853			
SGRP115865			
SGRP115871			
SGRP116024			
SGRP116032			
SGRP116077			
SGRP116087			
SGRP116089			
SGRP116146			
SGRP116147			
SGRP116150			
SGRP116154			
SGRP116155			
SGRP116187			
SGRP116408			
SGRP116410			
SGRP116415			
SGRP116419			
SGRP116424			
SGRP116528			
SGRP116530			
SGRP116536			
SGRP116537			
SGRP116539			
SGRP116544			
SGRP116590			
SGRP116591			
SGRP116603			
SGRP116694			
SGRP116738			
SGRP116756			
SGRP116781			
SGRP116785			
SGRP116841			
SGRP116928			
SGRP116937			
SGRP116949			
SGRP116990			
SGRP117015			
SGRP117022			
SGRP117131			
SGRP117138			
SGRP117153			
SGRP117157			
SGRP117160			
SGRP117161			
SGRP117162			
SGRP117167			
SGRP117189			
SGRP117197			
SGRP117268			
SGRP117273			
SGRP117276			
SGRP117281			
SGRP117296			
SGRP117540			
SGRP117548			
SGRP117578			
SGRP117615			
SGRP117647			
SGRP117754			
SGRP117757			
SGRP117767			
SGRP117782			
SGRP117790			
SGRP117814			
SGRP117919			
SGRP117925			
SGRP117933			
SGRP117952			
SGRP117958			
SGRP118067			
