"SampleID","ComClustID","Env_cons","Temperature_C_mean","Richness","Temp_bin"
"ERR1775017.ERS1492909","SGRP41898","aquatic;ocean",20.6157635467981,134,21
"ERR1774370.ERS1492262","SGRP41898","aquatic;ocean",20.6157635467981,97,21
"ERR1159766.ERS993268","SGRP41898","aquatic;ocean",20.6157635467981,114,21
"ERR1775018.ERS1492910","SGRP41898","aquatic;ocean",20.6157635467981,144,21
"ERR1777816.ERS1497555","SGRP41898","aquatic;ocean",20.6157635467981,126,21
"ERR1774360.ERS1492252","SGRP41898","aquatic;ocean",20.6157635467981,144,21
"ERR1774622.ERS1492514","SGRP41898","aquatic;ocean",20.6157635467981,84,21
"ERR1769410.ERS1487190","SGRP41898","aquatic;ocean",20.6157635467981,130,21
"ERR1769483.ERS1487263","SGRP41898","aquatic;ocean",20.6157635467981,114,21
"ERR1159745.ERS993247","SGRP41898","aquatic;ocean",20.6157635467981,153,21
"ERR1774391.ERS1492283","SGRP41898","aquatic;ocean",20.6157635467981,172,21
"ERR1159750.ERS993252","SGRP41898","aquatic;ocean",20.6157635467981,165,21
"ERR1159772.ERS993274","SGRP41898","aquatic;ocean",20.6157635467981,204,21
"ERR1774363.ERS1492255","SGRP41898","aquatic;ocean",20.6157635467981,121,21
"ERR1774140.ERS1492032","SGRP41898","aquatic;ocean",20.6157635467981,96,21
"ERR1775001.ERS1492893","SGRP41898","aquatic;ocean",20.6157635467981,126,21
"ERR1160045.ERS993547","SGRP41898","aquatic;ocean",20.6157635467981,83,21
"ERR1774369.ERS1492261","SGRP41898","aquatic;ocean",20.6157635467981,118,21
"ERR1769287.ERS1487067","SGRP41898","aquatic;ocean",20.6157635467981,176,21
"ERR1774623.ERS1492515","SGRP41898","aquatic;ocean",20.6157635467981,69,21
"ERR1778293.ERS1498032","SGRP41898","aquatic;ocean",20.6157635467981,82,21
"ERR1159129.ERS992631","SGRP41898","aquatic;ocean",20.6157635467981,117,21
"ERR1774378.ERS1492270","SGRP41898","aquatic;ocean",20.6157635467981,147,21
"ERR1159771.ERS993273","SGRP41898","aquatic;ocean",20.6157635467981,120,21
"ERR1774379.ERS1492271","SGRP41898","aquatic;ocean",20.6157635467981,121,21
"ERR1772581.ERS1490442","SGRP41898","aquatic;ocean",20.6157635467981,387,21
"ERR1160219.ERS993721","SGRP41898","aquatic;ocean",20.6157635467981,81,21
"ERR1769289.ERS1487069","SGRP41898","aquatic;ocean",20.6157635467981,126,21
"ERR1774359.ERS1492251","SGRP41898","aquatic;ocean",20.6157635467981,114,21
"ERR1159768.ERS993270","SGRP41898","aquatic;ocean",20.6157635467981,127,21
"ERR1774353.ERS1492245","SGRP41898","aquatic;ocean",20.6157635467981,122,21
"ERR1775028.ERS1492920","SGRP41898","aquatic;ocean",20.6157635467981,115,21
"ERR1159375.ERS992877","SGRP41898","aquatic;ocean",20.6157635467981,114,21
"ERR1775026.ERS1492918","SGRP41898","aquatic;ocean",20.6157635467981,178,21
"ERR1159779.ERS993281","SGRP41898","aquatic;ocean",20.6157635467981,117,21
"ERR1159128.ERS992630","SGRP41898","aquatic;ocean",20.6157635467981,108,21
"ERR1774390.ERS1492282","SGRP41898","aquatic;ocean",20.6157635467981,117,21
"ERR1159770.ERS993272","SGRP41898","aquatic;ocean",20.6157635467981,178,21
"ERR1159769.ERS993271","SGRP41898","aquatic;ocean",20.6157635467981,141,21
"ERR1159046.ERS992548","SGRP41898","aquatic;ocean",20.6157635467981,56,21
"ERR1159381.ERS992883","SGRP41898","aquatic;ocean",20.6157635467981,101,21
"ERR1774997.ERS1492889","SGRP41898","aquatic;ocean",20.6157635467981,162,21
"ERR1772550.ERS1490411","SGRP41898","aquatic;ocean",20.6157635467981,426,21
"ERR1774374.ERS1492266","SGRP41898","aquatic;ocean",20.6157635467981,95,21
"ERR1774738.ERS1492630","SGRP41898","aquatic;ocean",20.6157635467981,93,21
"ERR1159376.ERS992878","SGRP41898","aquatic;ocean",20.6157635467981,96,21
"ERR1774351.ERS1492243","SGRP41898","aquatic;ocean",20.6157635467981,99,21
"ERR1774361.ERS1492253","SGRP41898","aquatic;ocean",20.6157635467981,112,21
"ERR1775024.ERS1492916","SGRP41898","aquatic;ocean",20.6157635467981,98,21
"ERR1159741.ERS993243","SGRP41898","aquatic;ocean",20.6157635467981,127,21
"ERR1772586.ERS1490447","SGRP41898","aquatic;ocean",20.6157635467981,187,21
"ERR1772594.ERS1490455","SGRP41898","aquatic;ocean",20.6157635467981,85,21
"ERR1774631.ERS1492523","SGRP41898","aquatic;ocean",20.6157635467981,112,21
"ERR1774362.ERS1492254","SGRP41898","aquatic;ocean",20.6157635467981,101,21
"ERR1774349.ERS1492241","SGRP41898","aquatic;ocean",20.6157635467981,110,21
"ERR1159382.ERS992884","SGRP41898","aquatic;ocean",20.6157635467981,133,21
"ERR1772578.ERS1490439","SGRP41898","aquatic;ocean",20.6157635467981,314,21
"ERR1159377.ERS992879","SGRP41898","aquatic;ocean",20.6157635467981,116,21
"ERR1774371.ERS1492263","SGRP41898","aquatic;ocean",20.6157635467981,98,21
"ERR1159136.ERS992638","SGRP41898","aquatic;ocean",20.6157635467981,148,21
"ERR1775020.ERS1492912","SGRP41898","aquatic;ocean",20.6157635467981,125,21
"ERR1159126.ERS992628","SGRP41898","aquatic;ocean",20.6157635467981,119,21
"ERR1774637.ERS1492529","SGRP41898","aquatic;ocean",20.6157635467981,114,21
"ERR1159765.ERS993267","SGRP41898","aquatic;ocean",20.6157635467981,132,21
"ERR1777824.ERS1497563","SGRP41898","aquatic;ocean",20.6157635467981,300,21
"ERR1774368.ERS1492260","SGRP41898","aquatic;ocean",20.6157635467981,126,21
"ERR1777825.ERS1497564","SGRP41898","aquatic;ocean",20.6157635467981,179,21
"ERR1774373.ERS1492265","SGRP41898","aquatic;ocean",20.6157635467981,103,21
"ERR1159925.ERS993427","SGRP41898","aquatic;ocean",20.6157635467981,123,21
"ERR1774375.ERS1492267","SGRP41898","aquatic;ocean",20.6157635467981,107,21
"ERR1774367.ERS1492259","SGRP41898","aquatic;ocean",20.6157635467981,103,21
"ERR1775021.ERS1492913","SGRP41898","aquatic;ocean",20.6157635467981,206,21
"ERR1774352.ERS1492244","SGRP41898","aquatic;ocean",20.6157635467981,114,21
"ERR1159370.ERS992872","SGRP41898","aquatic;ocean",20.6157635467981,111,21
"ERR1774356.ERS1492248","SGRP41898","aquatic;ocean",20.6157635467981,128,21
"ERR1159124.ERS992626","SGRP41898","aquatic;ocean",20.6157635467981,133,21
"ERR1775025.ERS1492917","SGRP41898","aquatic;ocean",20.6157635467981,151,21
"ERR1774620.ERS1492512","SGRP41898","aquatic;ocean",20.6157635467981,97,21
"ERR1159775.ERS993277","SGRP41898","aquatic;ocean",20.6157635467981,99,21
"ERR1771754.ERS1489028","SGRP41898","aquatic;ocean",20.6157635467981,166,21
"ERR1774629.ERS1492521","SGRP41898","aquatic;ocean",20.6157635467981,105,21
"ERR1159383.ERS992885","SGRP41898","aquatic;ocean",20.6157635467981,115,21
"ERR1160113.ERS993615","SGRP41898","aquatic;ocean",20.6157635467981,57,21
"ERR1159380.ERS992882","SGRP41898","aquatic;ocean",20.6157635467981,139,21
"ERR1774985.ERS1492877","SGRP41898","aquatic;ocean",20.6157635467981,123,21
"ERR1159384.ERS992886","SGRP41898","aquatic;ocean",20.6157635467981,269,21
"ERR1772524.ERS1490385","SGRP41898","aquatic;ocean",20.6157635467981,369,21
"ERR1775023.ERS1492915","SGRP41898","aquatic;ocean",20.6157635467981,171,21
"ERR1774357.ERS1492249","SGRP41898","aquatic;ocean",20.6157635467981,94,21
"ERR1159132.ERS992634","SGRP41898","aquatic;ocean",20.6157635467981,109,21
"ERR1774150.ERS1492042","SGRP41898","aquatic;ocean",20.6157635467981,69,21
"ERR1771753.ERS1489027","SGRP41898","aquatic;ocean",20.6157635467981,57,21
"ERR1159773.ERS993275","SGRP41898","aquatic;ocean",20.6157635467981,169,21
"ERR1772590.ERS1490451","SGRP41898","aquatic;ocean",20.6157635467981,250,21
"ERR1774376.ERS1492268","SGRP41898","aquatic;ocean",20.6157635467981,131,21
"ERR1158895.ERS992397","SGRP41898","aquatic;ocean",20.6157635467981,97,21
"ERR1160047.ERS993549","SGRP41898","aquatic;ocean",20.6157635467981,70,21
"ERR1774636.ERS1492528","SGRP41898","aquatic;ocean",20.6157635467981,124,21
"ERR1159386.ERS992888","SGRP41898","aquatic;ocean",20.6157635467981,96,21
"ERR1159138.ERS992640","SGRP41898","aquatic;ocean",20.6157635467981,87,21
"ERR1775027.ERS1492919","SGRP41898","aquatic;ocean",20.6157635467981,104,21
"ERR1774624.ERS1492516","SGRP41898","aquatic;ocean",20.6157635467981,113,21
"ERR1775022.ERS1492914","SGRP41898","aquatic;ocean",20.6157635467981,167,21
"ERR1159131.ERS992633","SGRP41898","aquatic;ocean",20.6157635467981,108,21
"ERR1159780.ERS993282","SGRP41898","aquatic;ocean",20.6157635467981,181,21
"ERR1771757.ERS1489031","SGRP41898","aquatic;ocean",20.6157635467981,130,21
"ERR1777823.ERS1497562","SGRP41898","aquatic;ocean",20.6157635467981,185,21
"ERR1159379.ERS992881","SGRP41898","aquatic;ocean",20.6157635467981,111,21
"ERR1772538.ERS1490399","SGRP41898","aquatic;ocean",20.6157635467981,293,21
"ERR1159135.ERS992637","SGRP41898","aquatic;ocean",20.6157635467981,117,21
"ERR1769404.ERS1487184","SGRP41898","aquatic;ocean",20.6157635467981,85,21
"ERR1159141.ERS992643","SGRP41898","aquatic;ocean",20.6157635467981,89,21
"ERR1772526.ERS1490387","SGRP41898","aquatic;ocean",20.6157635467981,268,21
"ERR1774625.ERS1492517","SGRP41898","aquatic;ocean",20.6157635467981,108,21
"ERR1774634.ERS1492526","SGRP41898","aquatic;ocean",20.6157635467981,138,21
"ERR1159139.ERS992641","SGRP41898","aquatic;ocean",20.6157635467981,147,21
"ERR1774617.ERS1492509","SGRP41898","aquatic;ocean",20.6157635467981,112,21
"ERR1159154.ERS992656","SGRP41898","aquatic;ocean",20.6157635467981,287,21
"ERR1772537.ERS1490398","SGRP41898","aquatic;ocean",20.6157635467981,261,21
"ERR1771756.ERS1489030","SGRP41898","aquatic;ocean",20.6157635467981,99,21
"ERR1774372.ERS1492264","SGRP41898","aquatic;ocean",20.6157635467981,116,21
"ERR1775013.ERS1492905","SGRP41898","aquatic;ocean",20.6157635467981,65,21
"ERR1159142.ERS992644","SGRP41898","aquatic;ocean",20.6157635467981,108,21
"ERR1159137.ERS992639","SGRP41898","aquatic;ocean",20.6157635467981,96,21
"ERR1774621.ERS1492513","SGRP41898","aquatic;ocean",20.6157635467981,110,21
"ERR1772521.ERS1490382","SGRP41898","aquatic;ocean",20.6157635467981,177,21
"ERR1774635.ERS1492527","SGRP41898","aquatic;ocean",20.6157635467981,105,21
"ERR1774315.ERS1492207","SGRP41898","aquatic;ocean",20.6157635467981,60,21
"ERR1769406.ERS1487186","SGRP41898","aquatic;ocean",20.6157635467981,70,21
"ERR1775016.ERS1492908","SGRP41898","aquatic;ocean",20.6157635467981,119,21
"ERR1774619.ERS1492511","SGRP41898","aquatic;ocean",20.6157635467981,155,21
"ERR1774301.ERS1492193","SGRP41898","aquatic;ocean",20.6157635467981,67,21
"ERR1159060.ERS992562","SGRP41898","aquatic;ocean",20.6157635467981,62,21
"ERR1774618.ERS1492510","SGRP41898","aquatic;ocean",20.6157635467981,106,21
"ERR1775015.ERS1492907","SGRP41898","aquatic;ocean",20.6157635467981,119,21
"ERR1159140.ERS992642","SGRP41898","aquatic;ocean",20.6157635467981,118,21
"ERR1775019.ERS1492911","SGRP41898","aquatic;ocean",20.6157635467981,182,21
"ERR1160201.ERS993703","SGRP41898","aquatic;ocean",20.6157635467981,61,21
"ERR1774630.ERS1492522","SGRP41898","aquatic;ocean",20.6157635467981,101,21
"ERR1667577.ERS1379186","SGRP2695","aquatic",20.6944583333333,178,21
"SRR5405061.SRS2092120","SGRP2695","aquatic",20.6944583333333,80,21
"SRR3597994.SRS1470855","SGRP2695","aquatic",20.6944583333333,636,21
"SRR7612678.SRS3602659","SGRP2695","aquatic",20.6944583333333,880,21
"SRR7612650.SRS3602686","SGRP2695","aquatic",20.6944583333333,935,21
"ERR1669399.ERS1381008","SGRP2695","aquatic",20.6944583333333,625,21
"SRR3598206.SRS1471049","SGRP2695","aquatic",20.6944583333333,630,21
"SRR6244005.SRS2650529","SGRP2695","aquatic",20.6944583333333,317,21
"SRR6965270.SRS3143207","SGRP2695","aquatic",20.6944583333333,58,21
"SRR7612682.SRS3602655","SGRP2695","aquatic",20.6944583333333,884,21
"SRR7612649.SRS3602687","SGRP2695","aquatic",20.6944583333333,958,21
"SRR3113039.SRS1257502","SGRP2695","aquatic",20.6944583333333,748,21
"SRR3113005.SRS1257537","SGRP2695","aquatic",20.6944583333333,851,21
"ERR1667635.ERS1379244","SGRP2695","aquatic",20.6944583333333,372,21
"SRR1974497.SRS910127","SGRP2695","aquatic",20.6944583333333,69,21
"DRR153152.DRS076297","SGRP2695","aquatic",20.6944583333333,158,21
"SRR7657947.SRS3637960","SGRP2695","aquatic",20.6944583333333,21,21
"SRR8296491.SRS4120150","SGRP2695","aquatic",20.6944583333333,833,21
"SRR6510409.SRS2862978","SGRP2695","aquatic",20.6944583333333,103,21
"SRR8296492.SRS4120149","SGRP2695","aquatic",20.6944583333333,372,21
"SRR3598097.SRS1470957","SGRP2695","aquatic",20.6944583333333,1671,21
"SRR1821062.SRS858892","SGRP2695","aquatic",20.6944583333333,187,21
"ERR1667576.ERS1379185","SGRP2695","aquatic",20.6944583333333,197,21
"SRR7612666.SRS3602671","SGRP2695","aquatic",20.6944583333333,1039,21
"SRR3112990.SRS1257552","SGRP2695","aquatic",20.6944583333333,759,21
"SRR6075315.SRS2541055","SGRP2695","aquatic",20.6944583333333,806,21
"SRR7612617.SRS3602720","SGRP2695","aquatic",20.6944583333333,1161,21
"SRR6510449.SRS2863017","SGRP2695","aquatic",20.6944583333333,62,21
"ERR1667570.ERS1379179","SGRP2695","aquatic",20.6944583333333,178,21
"SRR3598122.SRS1470983","SGRP2695","aquatic",20.6944583333333,1143,21
"SRR7648527.SRS3630593","SGRP2695","aquatic",20.6944583333333,28,21
"ERR1667569.ERS1379178","SGRP2695","aquatic",20.6944583333333,199,21
"SRR6510451.SRS2863016","SGRP2695","aquatic",20.6944583333333,90,21
"ERR3806890.ERS4232976","SGRP2695","aquatic",20.6944583333333,49,21
"ERR1667581.ERS1379190","SGRP2695","aquatic",20.6944583333333,201,21
"SRR4446767.SRS1757238","SGRP2695","aquatic",20.6944583333333,436,21
"SRR7612619.SRS3602718","SGRP2695","aquatic",20.6944583333333,984,21
"SRR7612600.SRS3602737","SGRP2695","aquatic",20.6944583333333,955,21
"SRR7612599.SRS3602738","SGRP2695","aquatic",20.6944583333333,1462,21
"SRR3113040.SRS1257503","SGRP2695","aquatic",20.6944583333333,466,21
"SRR3113037.SRS1257505","SGRP2695","aquatic",20.6944583333333,516,21
"ERR1333521.ERS1092182","SGRP2695","aquatic",20.6944583333333,91,21
"SRR7612654.SRS3602682","SGRP2695","aquatic",20.6944583333333,1445,21
"SRR3113034.SRS1257508","SGRP2695","aquatic",20.6944583333333,618,21
"SRR6205450.SRS2620644","SGRP2695","aquatic",20.6944583333333,73,21
"SRR7822853.SRS3768469","SGRP2695","aquatic",20.6944583333333,124,21
"SRR4446784.SRS1757255","SGRP2695","aquatic",20.6944583333333,361,21
"SRR7612623.SRS3602713","SGRP2695","aquatic",20.6944583333333,873,21
"ERR3806889.ERS4232975","SGRP2695","aquatic",20.6944583333333,137,21
"ERR3806882.ERS4232968","SGRP2695","aquatic",20.6944583333333,93,21
"SRR8296495.SRS4120146","SGRP2695","aquatic",20.6944583333333,672,21
"SRR7612676.SRS3602661","SGRP2695","aquatic",20.6944583333333,1024,21
"SRR3924981.SRS1565677","SGRP2695","aquatic",20.6944583333333,808,21
"SRR3598156.SRS1470999","SGRP2695","aquatic",20.6944583333333,464,21
"SRR7646260.SRS3628952","SGRP2695","aquatic",20.6944583333333,30,21
"SRR3598184.SRS1471027","SGRP2695","aquatic",20.6944583333333,1330,21
"SRR8296493.SRS4120148","SGRP2695","aquatic",20.6944583333333,764,21
"SRR8296494.SRS4120147","SGRP2695","aquatic",20.6944583333333,853,21
"SRR6510433.SRS2863011","SGRP2695","aquatic",20.6944583333333,69,21
"SRR7658146.SRS3638140","SGRP2695","aquatic",20.6944583333333,28,21
"SRR8296496.SRS4120145","SGRP2695","aquatic",20.6944583333333,109,21
"SRR3112988.SRS1257554","SGRP2695","aquatic",20.6944583333333,332,21
"SRR5833757.SRS2360377","SGRP2695","aquatic",20.6944583333333,77,21
"SRR7612603.SRS3602734","SGRP2695","aquatic",20.6944583333333,1151,21
"SRR7612615.SRS3602722","SGRP2695","aquatic",20.6944583333333,856,21
"SRR3598171.SRS1471014","SGRP2695","aquatic",20.6944583333333,621,21
"SRR5281912.SRS1999277","SGRP2695","aquatic",20.6944583333333,792,21
"SRR3113036.SRS1257507","SGRP2695","aquatic",20.6944583333333,804,21
"SRR8556856.SRS4349352","SGRP2695","aquatic",20.6944583333333,207,21
"SRR7658119.SRS3638121","SGRP2695","aquatic",20.6944583333333,49,21
"SRR8296500.SRS4120141","SGRP2695","aquatic",20.6944583333333,774,21
"ERR2240212.ERS2077847","SGRP2695","aquatic",20.6944583333333,815,21
"ERR1667583.ERS1379192","SGRP2695","aquatic",20.6944583333333,118,21
"ERR1667644.ERS1379253","SGRP2695","aquatic",20.6944583333333,299,21
"DRR153151.DRS076296","SGRP2695","aquatic",20.6944583333333,171,21
"SRR6510457.SRS2863123","SGRP2695","aquatic",20.6944583333333,70,21
"SRR3112992.SRS1257550","SGRP2695","aquatic",20.6944583333333,403,21
"SRR3598213.SRS1471056","SGRP2695","aquatic",20.6944583333333,194,21
"ERR1667636.ERS1379245","SGRP2695","aquatic",20.6944583333333,417,21
"SRR5281913.SRS1999276","SGRP2695","aquatic",20.6944583333333,726,21
"SRR6317094.SRS2709687","SGRP2695","aquatic",20.6944583333333,278,21
"SRR3924982.SRS1565678","SGRP2695","aquatic",20.6944583333333,874,21
"SRR4446774.SRS1757245","SGRP2695","aquatic",20.6944583333333,689,21
"SRR3113063.SRS1257479","SGRP2695","aquatic",20.6944583333333,1412,21
"SRR7612684.SRS3602653","SGRP2695","aquatic",20.6944583333333,911,21
"SRR8296526.SRS4120115","SGRP2695","aquatic",20.6944583333333,118,21
"SRR3597997.SRS1470858","SGRP2695","aquatic",20.6944583333333,773,21
"SRR3112989.SRS1257553","SGRP2695","aquatic",20.6944583333333,341,21
"SRR7612647.SRS3602689","SGRP2695","aquatic",20.6944583333333,831,21
"SRR3598084.SRS1470945","SGRP2695","aquatic",20.6944583333333,599,21
"SRR7612613.SRS3602724","SGRP2695","aquatic",20.6944583333333,485,21
"SRR3113021.SRS1257521","SGRP2695","aquatic",20.6944583333333,1145,21
"SRR6510452.SRS2863013","SGRP2695","aquatic",20.6944583333333,62,21
"SRR3598154.SRS1470997","SGRP2695","aquatic",20.6944583333333,1073,21
"SRR6510443.SRS2863012","SGRP2695","aquatic",20.6944583333333,141,21
"SRR6510459.SRS2863118","SGRP2695","aquatic",20.6944583333333,64,21
"SRR7299258.SRS3411902","SGRP2695","aquatic",20.6944583333333,65,21
"SRR7293870.SRS3407172","SGRP2695","aquatic",20.6944583333333,1047,21
"SRR3112985.SRS1257557","SGRP2695","aquatic",20.6944583333333,667,21
"SRR8296499.SRS4120142","SGRP2695","aquatic",20.6944583333333,67,21
"SRR6984508.SRS3158804","SGRP2695","aquatic",20.6944583333333,885,21
"ERR1333517.ERS1092178","SGRP2695","aquatic",20.6944583333333,125,21
"SRR7612611.SRS3602726","SGRP2695","aquatic",20.6944583333333,46,21
"SRR2089150.SRS970986","SGRP2695","aquatic",20.6944583333333,87,21
"SRR7612648.SRS3602688","SGRP2695","aquatic",20.6944583333333,652,21
"ERR1333520.ERS1092181","SGRP2695","aquatic",20.6944583333333,74,21
"SRR3924980.SRS1565676","SGRP2695","aquatic",20.6944583333333,680,21
"SRR6510440.SRS2862951","SGRP2695","aquatic",20.6944583333333,75,21
"SRR8296497.SRS4120144","SGRP2695","aquatic",20.6944583333333,53,21
"SRR7612604.SRS3602733","SGRP2695","aquatic",20.6944583333333,977,21
"SRR3112857.SRS1257685","SGRP2695","aquatic",20.6944583333333,435,21
"SRR5281922.SRS1999286","SGRP2695","aquatic",20.6944583333333,980,21
"SRR6251163.SRS2657147","SGRP2695","aquatic",20.6944583333333,625,21
"ERR1667643.ERS1379252","SGRP2695","aquatic",20.6944583333333,246,21
"SRR7612631.SRS3602705","SGRP2695","aquatic",20.6944583333333,437,21
"SRR7646259.SRS3628951","SGRP2695","aquatic",20.6944583333333,21,21
"SRR3598205.SRS1471048","SGRP2695","aquatic",20.6944583333333,327,21
"SRR6510438.SRS2863125","SGRP2695","aquatic",20.6944583333333,65,21
"ERR3806881.ERS4232967","SGRP2695","aquatic",20.6944583333333,234,21
"SRR7657911.SRS3637935","SGRP2695","aquatic",20.6944583333333,60,21
"SRR6510442.SRS2862960","SGRP2695","aquatic",20.6944583333333,101,21
"SRR2003517.SRS926270","SGRP2695","aquatic",20.6944583333333,105,21
"SRR3598002.SRS1470864","SGRP2695","aquatic",20.6944583333333,611,21
"ERR1666637.ERS1378246","SGRP2695","aquatic",20.6944583333333,737,21
"SRR7647486.SRS3629842","SGRP2695","aquatic",20.6944583333333,27,21
"ERR2240213.ERS2077848","SGRP2695","aquatic",20.6944583333333,443,21
"SRR3598150.SRS1470993","SGRP2695","aquatic",20.6944583333333,688,21
"ERR1667595.ERS1379204","SGRP2695","aquatic",20.6944583333333,202,21
"SRR7612628.SRS3602708","SGRP2695","aquatic",20.6944583333333,353,21
"SRR4446777.SRS1757248","SGRP2695","aquatic",20.6944583333333,565,21
"SRR2077059.SRS970986","SGRP2695","aquatic",20.6944583333333,1870,21
"SRR3925013.SRS1565709","SGRP2695","aquatic",20.6944583333333,1323,21
"SRR7612679.SRS3602658","SGRP2695","aquatic",20.6944583333333,954,21
"DRR153147.DRS076292","SGRP2695","aquatic",20.6944583333333,203,21
"ERR1667645.ERS1379254","SGRP2695","aquatic",20.6944583333333,364,21
"SRR4446783.SRS1757254","SGRP2695","aquatic",20.6944583333333,465,21
"SRR6510453.SRS2863014","SGRP2695","aquatic",20.6944583333333,76,21
"ERR1333519.ERS1092180","SGRP2695","aquatic",20.6944583333333,96,21
"SRR7612621.SRS3602716","SGRP2695","aquatic",20.6944583333333,854,21
"SRR3597991.SRS1470852","SGRP2695","aquatic",20.6944583333333,557,21
"SRR3598078.SRS1470939","SGRP2695","aquatic",20.6944583333333,225,21
"ERR1667582.ERS1379191","SGRP2695","aquatic",20.6944583333333,183,21
"SRR6510434.SRS2863010","SGRP2695","aquatic",20.6944583333333,53,21
"ERR1333522.ERS1092183","SGRP2695","aquatic",20.6944583333333,111,21
"ERR1667634.ERS1379243","SGRP2695","aquatic",20.6944583333333,232,21
"SRR3598212.SRS1471055","SGRP2695","aquatic",20.6944583333333,339,21
"ERR1667589.ERS1379198","SGRP2695","aquatic",20.6944583333333,215,21
"ERR1667588.ERS1379197","SGRP2695","aquatic",20.6944583333333,232,21
"SRR3597989.SRS1470850","SGRP2695","aquatic",20.6944583333333,417,21
"SRR5281921.SRS1999285","SGRP2695","aquatic",20.6944583333333,1132,21
"DRR153149.DRS076294","SGRP2695","aquatic",20.6944583333333,205,21
"ERR1101441.ERS945831","SGRP2695","aquatic",20.6944583333333,700,21
"SRR4446771.SRS1757242","SGRP2695","aquatic",20.6944583333333,409,21
"ERR1666657.ERS1378266","SGRP2695","aquatic",20.6944583333333,838,21
"SRR3598030.SRS1470891","SGRP2695","aquatic",20.6944583333333,524,21
"ERR3806892.ERS4232977","SGRP2695","aquatic",20.6944583333333,53,21
"SRR7612671.SRS3602666","SGRP2695","aquatic",20.6944583333333,1065,21
"SRR7612639.SRS3602697","SGRP2695","aquatic",20.6944583333333,636,21
"ERR1333523.ERS1092184","SGRP2695","aquatic",20.6944583333333,165,21
"ERR1333518.ERS1092179","SGRP2695","aquatic",20.6944583333333,124,21
"ERR1667594.ERS1379203","SGRP2695","aquatic",20.6944583333333,174,21
"SRR7612614.SRS3602723","SGRP2695","aquatic",20.6944583333333,490,21
"ERR3806869.ERS4232955","SGRP2695","aquatic",20.6944583333333,49,21
"DRR153150.DRS076295","SGRP2695","aquatic",20.6944583333333,244,21
"DRR153148.DRS076293","SGRP2695","aquatic",20.6944583333333,244,21
"ERR1667593.ERS1379202","SGRP2695","aquatic",20.6944583333333,165,21
"SRR2124995.SRS544878","SGRP2695","aquatic",20.6944583333333,2457,21
"SRR7612622.SRS3602714","SGRP2695","aquatic",20.6944583333333,1082,21
"SRR4446778.SRS1757249","SGRP2695","aquatic",20.6944583333333,787,21
"ERR1101515.ERS945905","SGRP2695","aquatic",20.6944583333333,884,21
"SRR7612616.SRS3602721","SGRP2695","aquatic",20.6944583333333,949,21
"SRR6510435.SRS2863009","SGRP2695","aquatic",20.6944583333333,80,21
"SRR8296498.SRS4120143","SGRP2695","aquatic",20.6944583333333,143,21
"DRR153153.DRS076298","SGRP2695","aquatic",20.6944583333333,97,21
"SRR6510437.SRS2862963","SGRP2695","aquatic",20.6944583333333,100,21
"SRR10965116.SRS6061869","SGRP2695","aquatic",20.6944583333333,490,21
"SRR8556804.SRS4349404","SGRP2695","aquatic",20.6944583333333,207,21
"ERR3806864.ERS4232974","SGRP2695","aquatic",20.6944583333333,52,21
"SRR4446775.SRS1757246","SGRP2695","aquatic",20.6944583333333,648,21
"ERR2535367.ERS2429916","SGRP38019","aquatic",20.695,153,21
"ERR2535339.ERS2429874","SGRP38019","aquatic",20.695,206,21
"SRR5129497.SRS1877811","SGRP38019","aquatic",20.695,301,21
"SRR2061245.SRS959732","SGRP38019","aquatic",20.695,269,21
"SRR2061297.SRS959732","SGRP38019","aquatic",20.695,374,21
"SRR5420723.SRS2103780","SGRP153620","soil",20.7,96,21
"SRR5420735.SRS2103792","SGRP153620","soil",20.7,103,21
"SRR5420717.SRS2103774","SGRP153620","soil",20.7,110,21
"SRR5420718.SRS2103775","SGRP153620","soil",20.7,208,21
"SRR5420732.SRS2103789","SGRP153620","soil",20.7,125,21
"SRR5420730.SRS2103787","SGRP153620","soil",20.7,110,21
"SRR5420739.SRS2103796","SGRP153620","soil",20.7,76,21
"SRR5420741.SRS2103798","SGRP153620","soil",20.7,137,21
"SRR5420712.SRS2103769","SGRP153620","soil",20.7,132,21
"SRR5420726.SRS2103783","SGRP153620","soil",20.7,227,21
"ERR1773533.ERS1491062","SGRP263651","aquatic",20.7333333333333,816,21
"SRR2104187.SRS993302","SGRP263651","aquatic",20.7333333333333,782,21
"SRR2104342.SRS993302","SGRP263651","aquatic",20.7333333333333,533,21
"ERR1159666.ERS993168","SGRP263651","aquatic",20.7333333333333,450,21
"ERR1773534.ERS1491063","SGRP263651","aquatic",20.7333333333333,774,21
"ERR1775095.ERS1492987","SGRP263651","aquatic",20.7333333333333,459,21
"SRR2103904.SRS993300","SGRP263651","aquatic",20.7333333333333,1733,21
"ERR1773536.ERS1491065","SGRP263651","aquatic",20.7333333333333,793,21
"ERR1773535.ERS1491064","SGRP263651","aquatic",20.7333333333333,800,21
"ERR1159665.ERS993167","SGRP263651","aquatic",20.7333333333333,449,21
"ERR1774914.ERS1492806","SGRP263651","aquatic",20.7333333333333,451,21
"SRR2104382.SRS993302","SGRP263651","aquatic",20.7333333333333,495,21
"ERR1773537.ERS1491066","SGRP263651","aquatic",20.7333333333333,611,21
"ERR1159664.ERS993166","SGRP263651","aquatic",20.7333333333333,399,21
