"SampleID","BioSampleID","ComClustID","Env_cons","SeqTech_cons","Temperature_C_mean","Latitude","pH","Depth_metres_mean","Richness","Temp_bin","AbsLatitude","LatRegion","Zone","n_bin"
"SRR6399693.SRS2776355","SRS2776355","SGRP11595","plant","AMPLICON",21,43.68614401,NA,NA,311,21,43.68614401,"Temperate","temperate",43
"SRR8608716.SRS4392241","SRS4392241","SGRP11595","plant","AMPLICON",21,41.22,NA,NA,166,21,41.22,"Temperate","temperate",43
"SRR8605196.SRS4392734","SRS4392734","SGRP11595","plant","AMPLICON",21,34.81,NA,NA,90,21,34.81,"Temperate","temperate",43
"SRR10991307.SRS6082106","SRS6082106","SGRP11595","plant","AMPLICON",21,37.5665,NA,NA,814,21,37.5665,"Temperate","temperate",43
"SRR8609426.SRS4392731","SRS4392731","SGRP11595","plant","AMPLICON",21,39,NA,NA,191,21,39,"Temperate","temperate",43
"SRR8605179.SRS4392737","SRS4392737","SGRP11595","plant","AMPLICON",21,40.05,NA,NA,89,21,40.05,"Temperate","temperate",43
"SRR2034280.SRS942026","SRS942026","SGRP11595","plant","AMPLICON",21,42.540667,NA,NA,87,21,42.540667,"Temperate","temperate",43
"SRR10991306.SRS6082107","SRS6082107","SGRP11595","plant","AMPLICON",21,37.5665,NA,NA,759,21,37.5665,"Temperate","temperate",43
"SRR8611580.SRS4392730","SRS4392730","SGRP11595","plant","AMPLICON",21,40.04,NA,NA,95,21,40.04,"Temperate","temperate",43
"SRR8609514.SRS4392739","SRS4392739","SGRP11595","plant","AMPLICON",21,44.81,NA,NA,124,21,44.81,"Temperate","temperate",43
"SRR8610649.SRS4392730","SRS4392730","SGRP11595","plant","AMPLICON",21,40.04,NA,NA,122,21,40.04,"Temperate","temperate",43
"SRR8610678.SRS4392730","SRS4392730","SGRP11595","plant","AMPLICON",21,40.04,NA,NA,212,21,40.04,"Temperate","temperate",43
"SRR8610939.SRS4392730","SRS4392730","SGRP11595","plant","AMPLICON",21,40.04,NA,NA,90,21,40.04,"Temperate","temperate",43
"SRR8611257.SRS4392730","SRS4392730","SGRP11595","plant","AMPLICON",21,40.04,NA,NA,117,21,40.04,"Temperate","temperate",43
"SRR8605724.SRS4392730","SRS4392730","SGRP11595","plant","AMPLICON",21,40.04,NA,NA,110,21,40.04,"Temperate","temperate",43
"ERR2778165.ERS2702691","ERS2702691","SGRP11595","plant","AMPLICON",21,59.911491,NA,NA,388,21,59.911491,"Temperate","temperate",43
"SRR8608367.SRS4392244","SRS4392244","SGRP11595","plant","AMPLICON",21,35.91,NA,NA,124,21,35.91,"Temperate","temperate",43
"SRR8611449.SRS4392737","SRS4392737","SGRP11595","plant","AMPLICON",21,40.05,NA,NA,117,21,40.05,"Temperate","temperate",43
"SRR8605296.SRS4392730","SRS4392730","SGRP11595","plant","AMPLICON",21,40.04,NA,NA,86,21,40.04,"Temperate","temperate",43
