"SampleID","BioSampleID","ComClustID","Env_cons","SeqTech_cons","Temperature_C_mean","Latitude","pH","Depth_metres_mean","Richness","Temp_bin","AbsLatitude","LatRegion"
"SRR3359312.SRS1384941","SRS1384941","SGRP295844","aquatic","AMPLICON",22.04270119,42.26,7.3985456686,3.59090909090909,748,22,42.26,"Temperate"
"SRR3359268.SRS1356991","SRS1356991","SGRP295844","aquatic","AMPLICON",22.04270119,42.26,7.3985456686,3.59090909090909,1119,22,42.26,"Temperate"
"SRR3359343.SRS1356991","SRS1356991","SGRP295844","aquatic","AMPLICON",22.04270119,42.26,7.3985456686,3.59090909090909,622,22,42.26,"Temperate"
"SRR3359323.SRS1384957","SRS1384957","SGRP295844","aquatic","AMPLICON",22.04270119,42.26,7.3985456686,3.59090909090909,676,22,42.26,"Temperate"
"SRR5177288.SRS1921950","SRS1921950","SGRP58528","aquatic","AMPLICON",22.15,42.25,NA,14.82,556,22,42.25,"Temperate"
"ERR562594.ERS488251","ERS488251","SGRP58528","aquatic","AMPLICON",22.15,40.6686,NA,14.82,657,22,40.6686,"Temperate"
"SRR8190838.SRS4044394","SRS4044394","SGRP132357","aquatic","AMPLICON",22.1744523809524,27.60889,NA,457.452380952381,717,22,27.60889,"Tropics_Subtropics"
"SRR8190806.SRS4044426","SRS4044426","SGRP132357","aquatic","AMPLICON",22.1744523809524,16.4177,NA,457.452380952381,745,22,16.4177,"Tropics_Subtropics"
"SRR8191001.SRS4044231","SRS4044231","SGRP132357","aquatic","AMPLICON",22.1744523809524,23.74748,NA,457.452380952381,622,22,23.74748,"Tropics_Subtropics"
"SRR8190818.SRS4044414","SRS4044414","SGRP132357","aquatic","AMPLICON",22.1744523809524,20.0767,NA,457.452380952381,716,22,20.0767,"Tropics_Subtropics"
"SRR8190786.SRS4044446","SRS4044446","SGRP132357","aquatic","AMPLICON",22.1744523809524,18.58436,NA,457.452380952381,555,22,18.58436,"Tropics_Subtropics"
"SRR8190794.SRS4044438","SRS4044438","SGRP132357","aquatic","AMPLICON",22.1744523809524,23.74748,NA,457.452380952381,565,22,23.74748,"Tropics_Subtropics"
"SRR8190821.SRS4044411","SRS4044411","SGRP132357","aquatic","AMPLICON",22.1744523809524,20.0767,NA,457.452380952381,716,22,20.0767,"Tropics_Subtropics"
"SRR8190816.SRS4044416","SRS4044416","SGRP132357","aquatic","AMPLICON",22.1744523809524,21.33121,NA,457.452380952381,591,22,21.33121,"Tropics_Subtropics"
"SRR8190851.SRS4044381","SRS4044381","SGRP132357","aquatic","AMPLICON",22.1744523809524,18.97355,NA,457.452380952381,551,22,18.97355,"Tropics_Subtropics"
"SRR8190787.SRS4044445","SRS4044445","SGRP132357","aquatic","AMPLICON",22.1744523809524,18.58436,NA,457.452380952381,615,22,18.58436,"Tropics_Subtropics"
"SRR8190975.SRS4044257","SRS4044257","SGRP132357","aquatic","AMPLICON",22.1744523809524,21.20174,NA,457.452380952381,574,22,21.20174,"Tropics_Subtropics"
"SRR8190988.SRS4044244","SRS4044244","SGRP132357","aquatic","AMPLICON",22.1744523809524,17.73575,NA,457.452380952381,658,22,17.73575,"Tropics_Subtropics"
"SRR8190860.SRS4044372","SRS4044372","SGRP132357","aquatic","AMPLICON",22.1744523809524,22.60265,NA,457.452380952381,546,22,22.60265,"Tropics_Subtropics"
"SRR8190974.SRS4044258","SRS4044258","SGRP132357","aquatic","AMPLICON",22.1744523809524,21.20174,NA,457.452380952381,582,22,21.20174,"Tropics_Subtropics"
"SRR8190817.SRS4044415","SRS4044415","SGRP132357","aquatic","AMPLICON",22.1744523809524,20.0767,NA,457.452380952381,663,22,20.0767,"Tropics_Subtropics"
"SRR8190778.SRS4044454","SRS4044454","SGRP132357","aquatic","AMPLICON",22.1744523809524,27.59056,NA,457.452380952381,591,22,27.59056,"Tropics_Subtropics"
"SRR8190793.SRS4044439","SRS4044439","SGRP132357","aquatic","AMPLICON",22.1744523809524,23.74748,NA,457.452380952381,574,22,23.74748,"Tropics_Subtropics"
"SRR8190773.SRS4044459","SRS4044459","SGRP132357","aquatic","AMPLICON",22.1744523809524,18.97355,NA,457.452380952381,636,22,18.97355,"Tropics_Subtropics"
"SRR8190777.SRS4044455","SRS4044455","SGRP132357","aquatic","AMPLICON",22.1744523809524,27.59056,NA,457.452380952381,753,22,27.59056,"Tropics_Subtropics"
"SRR8190850.SRS4044382","SRS4044382","SGRP132357","aquatic","AMPLICON",22.1744523809524,20.07805,NA,457.452380952381,646,22,20.07805,"Tropics_Subtropics"
"SRR8190815.SRS4044417","SRS4044417","SGRP132357","aquatic","AMPLICON",22.1744523809524,21.33121,NA,457.452380952381,656,22,21.33121,"Tropics_Subtropics"
"SRR8190813.SRS4044419","SRS4044419","SGRP132357","aquatic","AMPLICON",22.1744523809524,21.33121,NA,457.452380952381,567,22,21.33121,"Tropics_Subtropics"
"SRR8190987.SRS4044245","SRS4044245","SGRP132357","aquatic","AMPLICON",22.1744523809524,17.73575,NA,457.452380952381,663,22,17.73575,"Tropics_Subtropics"
"SRR8190802.SRS4044430","SRS4044430","SGRP132357","aquatic","AMPLICON",22.1744523809524,16.4177,NA,457.452380952381,819,22,16.4177,"Tropics_Subtropics"
"ERR2599738.ERS2513817","ERS2513817","SGRP13918","aquatic","AMPLICON",22.4505142857143,-17.2627413,NA,35.4857142857143,681,22,17.2627413,"Tropics_Subtropics"
"ERR2599719.ERS2513798","ERS2513798","SGRP13918","aquatic","AMPLICON",22.4505142857143,-20.7498995,NA,35.4857142857143,624,22,20.7498995,"Tropics_Subtropics"
"SRR7612669.SRS3602668","SRS3602668","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.930107,5.53333333333333,NA,1466,22,33.930107,"Temperate"
"SRR7612605.SRS3602732","SRS3602732","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.925516,5.53333333333333,NA,995,22,33.925516,"Temperate"
"SRR7612681.SRS3602656","SRS3602656","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.926652,5.53333333333333,NA,963,22,33.926652,"Temperate"
"SRR7612633.SRS3602703","SRS3602703","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.929417,5.53333333333333,NA,1094,22,33.929417,"Temperate"
"SRR3597995.SRS1470856","SRS1470856","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.958,5.53333333333333,NA,862,22,33.958,"Temperate"
"SRR7612630.SRS3602706","SRS3602706","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.927604,5.53333333333333,NA,1086,22,33.927604,"Temperate"
"SRR7612653.SRS3602683","SRS3602683","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.91812,5.53333333333333,NA,967,22,33.91812,"Temperate"
"SRR3598003.SRS1470863","SRS1470863","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.8904,5.53333333333333,NA,637,22,33.8904,"Temperate"
"SRR7612651.SRS3602685","SRS3602685","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.91812,5.53333333333333,NA,810,22,33.91812,"Temperate"
"SRR7612668.SRS3602669","SRS3602669","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.930107,5.53333333333333,NA,1314,22,33.930107,"Temperate"
"SRR7612677.SRS3602660","SRS3602660","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.926652,5.53333333333333,NA,1070,22,33.926652,"Temperate"
"SRR7612683.SRS3602654","SRS3602654","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.926652,5.53333333333333,NA,1355,22,33.926652,"Temperate"
"SRR7612685.SRS3602652","SRS3602652","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.91812,5.53333333333333,NA,997,22,33.91812,"Temperate"
"SRR7612620.SRS3602717","SRS3602717","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.91812,5.53333333333333,NA,1287,22,33.91812,"Temperate"
"SRR7612618.SRS3602719","SRS3602719","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.926652,5.53333333333333,NA,958,22,33.926652,"Temperate"
"SRR7612632.SRS3602704","SRS3602704","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.927604,5.53333333333333,NA,748,22,33.927604,"Temperate"
"SRR3598191.SRS1471034","SRS1471034","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.9576,5.53333333333333,NA,1116,22,33.9576,"Temperate"
"SRR7612655.SRS3602681","SRS3602681","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.91812,5.53333333333333,NA,985,22,33.91812,"Temperate"
"SRR7612652.SRS3602684","SRS3602684","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.91812,5.53333333333333,NA,954,22,33.91812,"Temperate"
"SRR7612602.SRS3602735","SRS3602735","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.925516,5.53333333333333,NA,1423,22,33.925516,"Temperate"
"SRR8706020.SRS4470598","SRS4470598","SGRP4241","aquatic","AMPLICON",22.48,52.436665,7.8,4.268125,781,22,52.436665,"Temperate"
"SRR8706018.SRS4470600","SRS4470600","SGRP4241","aquatic","AMPLICON",22.48,52.436665,7.8,4.268125,667,22,52.436665,"Temperate"
"ERR562489.ERS488824","ERS488824","SGRP231932","aquatic","AMPLICON",22.9639845714286,19.0172,NA,27.1428571428571,982,23,19.0172,"Tropics_Subtropics"
"ERR1756046.ERS492598","ERS492598","SGRP231932","aquatic","AMPLICON",22.9639845714286,-23.1,NA,27.1428571428571,1136,23,23.1,"Tropics_Subtropics"
"ERR562623.ERS489079","ERS489079","SGRP231932","aquatic","AMPLICON",22.9639845714286,14.5375,NA,27.1428571428571,838,23,14.5375,"Tropics_Subtropics"
"SRR3295204.SRS1361764","SRS1361764","SGRP347243","aquatic;river","AMPLICON",23,24.14,7.96888888888889,NA,1179,23,24.14,"Tropics_Subtropics"
"SRR3295186.SRS1361759","SRS1361759","SGRP347243","aquatic;river","AMPLICON",23,53.863333,7.96888888888889,NA,1235,23,53.863333,"Temperate"
"SRR3295190.SRS1361757","SRS1361757","SGRP347243","aquatic;river","AMPLICON",23,32.253333,7.96888888888889,NA,1277,23,32.253333,"Temperate"
"SRR3295192.SRS1361757","SRS1361757","SGRP347243","aquatic;river","AMPLICON",23,32.253333,7.96888888888889,NA,1269,23,32.253333,"Temperate"
"SRR3295203.SRS1361764","SRS1361764","SGRP347243","aquatic;river","AMPLICON",23,24.14,7.96888888888889,NA,1321,23,24.14,"Tropics_Subtropics"
"SRR3295193.SRS1361760","SRS1361760","SGRP347243","aquatic;river","AMPLICON",23,18.465,7.96888888888889,NA,1376,23,18.465,"Tropics_Subtropics"
"SRR3295187.SRS1361759","SRS1361759","SGRP347243","aquatic;river","AMPLICON",23,53.863333,7.96888888888889,NA,1517,23,53.863333,"Temperate"
"SRR3295205.SRS1361764","SRS1361764","SGRP347243","aquatic;river","AMPLICON",23,24.14,7.96888888888889,NA,1569,23,24.14,"Tropics_Subtropics"
"SRR3295191.SRS1361757","SRS1361757","SGRP347243","aquatic;river","AMPLICON",23,32.253333,7.96888888888889,NA,1395,23,32.253333,"Temperate"
"SRR3607542.SRS1253974","SRS1253974","SGRP402867","soil;forest","AMPLICON",23,18.3,5.42,NA,922,23,18.3,"Tropics_Subtropics"
"SRR3607725.SRS1254023","SRS1254023","SGRP402867","soil;forest","AMPLICON",23,18.3,5.42,NA,807,23,18.3,"Tropics_Subtropics"
"SRR3607729.SRS1254027","SRS1254027","SGRP402867","soil;forest","AMPLICON",23,18.3,5.42,NA,795,23,18.3,"Tropics_Subtropics"
"SRR3607726.SRS1254024","SRS1254024","SGRP402867","soil;forest","AMPLICON",23,18.3,5.42,NA,818,23,18.3,"Tropics_Subtropics"
"SRR3607615.SRS1253977","SRS1253977","SGRP402887","soil;forest","AMPLICON",23,18.3,4.96,NA,788,23,18.3,"Tropics_Subtropics"
"SRR6945341.SRS3126856","SRS3126856","SGRP16281","aquatic","AMPLICON",23.0333333333333,-33.9,8.4274,1.85875,1106,23,33.9,"Temperate"
"SRR9091735.SRS4790273","SRS4790273","SGRP16281","aquatic","AMPLICON",23.0333333333333,32.493,8.4274,1.85875,769,23,32.493,"Temperate"
"SRR6945345.SRS3126855","SRS3126855","SGRP16281","aquatic","AMPLICON",23.0333333333333,-33.9,8.4274,1.85875,1036,23,33.9,"Temperate"
"SRR9091771.SRS4790237","SRS4790237","SGRP16281","aquatic","AMPLICON",23.0333333333333,32.493,8.4274,1.85875,914,23,32.493,"Temperate"
"SRR6029605.SRS2508898","SRS2508898","SGRP16281","aquatic","AMPLICON",23.0333333333333,-22.3,8.4274,1.85875,875,23,22.3,"Tropics_Subtropics"
"SRR6074026.SRS2539533","SRS2539533","SGRP16281","aquatic","AMPLICON",23.0333333333333,15.098333,8.4274,1.85875,832,23,15.098333,"Tropics_Subtropics"
"SRR9091808.SRS4790200","SRS4790200","SGRP16281","aquatic","AMPLICON",23.0333333333333,32.493,8.4274,1.85875,800,23,32.493,"Temperate"
"SRR6945336.SRS3126865","SRS3126865","SGRP16281","aquatic","AMPLICON",23.0333333333333,-33.9,8.4274,1.85875,1297,23,33.9,"Temperate"
"SRR3305605.SRS1365002","SRS1365002","SGRP16281","aquatic","AMPLICON",23.0333333333333,39.873,8.4274,1.85875,1720,23,39.873,"Temperate"
"SRR6945342.SRS3126858","SRS3126858","SGRP16281","aquatic","AMPLICON",23.0333333333333,-33.9,8.4274,1.85875,921,23,33.9,"Temperate"
"SRR3305603.SRS1365004","SRS1365004","SGRP16281","aquatic","AMPLICON",23.0333333333333,39.876,8.4274,1.85875,1613,23,39.876,"Temperate"
"SRR6945322.SRS3126876","SRS3126876","SGRP16281","aquatic","AMPLICON",23.0333333333333,-33.9,8.4274,1.85875,978,23,33.9,"Temperate"
"SRR3305604.SRS1365003","SRS1365003","SGRP16281","aquatic","AMPLICON",23.0333333333333,NA,8.4274,1.85875,2040,23,NA,"Unknown"
"SRR6825416.SRS3035315","SRS3035315","SGRP178988","aquatic;lake","AMPLICON",23.06,NA,NA,NA,796,23,NA,"Unknown"
"SRR6825417.SRS3035314","SRS3035314","SGRP178988","aquatic;lake","AMPLICON",23.06,NA,NA,NA,968,23,NA,"Unknown"
"SRR6078664.SRS2543006","SRS2543006","SGRP241973","aquatic;lake","AMPLICON",23.2093333333333,-22.0117,6.20333333333333,NA,1021,23,22.0117,"Tropics_Subtropics"
"SRR6078661.SRS2543009","SRS2543009","SGRP241973","aquatic;lake","AMPLICON",23.2093333333333,-24.536472,6.20333333333333,NA,1069,23,24.536472,"Tropics_Subtropics"
"SRR6078666.SRS2543004","SRS2543004","SGRP241973","aquatic;lake","AMPLICON",23.2093333333333,-20.81375,6.20333333333333,NA,774,23,20.81375,"Tropics_Subtropics"
"SRR6078665.SRS2543005","SRS2543005","SGRP241973","aquatic;lake","AMPLICON",23.2093333333333,-20.48635,6.20333333333333,NA,902,23,20.48635,"Tropics_Subtropics"
"SRR6078671.SRS2542999","SRS2542999","SGRP241973","aquatic;lake","AMPLICON",23.2093333333333,-22.182067,6.20333333333333,NA,1073,23,22.182067,"Tropics_Subtropics"
"SRR6078673.SRS2542997","SRS2542997","SGRP241973","aquatic;lake","AMPLICON",23.2093333333333,-23.928796,6.20333333333333,NA,1098,23,23.928796,"Tropics_Subtropics"
"SRR6078669.SRS2543001","SRS2543001","SGRP241973","aquatic;lake","AMPLICON",23.2093333333333,-21.239517,6.20333333333333,NA,889,23,21.239517,"Tropics_Subtropics"
"SRR6078662.SRS2543008","SRS2543008","SGRP241973","aquatic;lake","AMPLICON",23.2093333333333,-24.569833,6.20333333333333,NA,941,23,24.569833,"Tropics_Subtropics"
"SRR6078660.SRS2543010","SRS2543010","SGRP241973","aquatic;lake","AMPLICON",23.2093333333333,-24.086111,6.20333333333333,NA,949,23,24.086111,"Tropics_Subtropics"
"SRR6078670.SRS2543000","SRS2543000","SGRP241973","aquatic;lake","AMPLICON",23.2093333333333,-22.621383,6.20333333333333,NA,1204,23,22.621383,"Tropics_Subtropics"
"SRR6078672.SRS2542998","SRS2542998","SGRP241973","aquatic;lake","AMPLICON",23.2093333333333,-23.586667,6.20333333333333,NA,996,23,23.586667,"Tropics_Subtropics"
"SRR6078663.SRS2543007","SRS2543007","SGRP241973","aquatic;lake","AMPLICON",23.2093333333333,-23.35285,6.20333333333333,NA,770,23,23.35285,"Tropics_Subtropics"
"ERR562429.ERS490446","ERS490446","SGRP253434","aquatic","AMPLICON",23.2260244,-8.7788,NA,5,1652,23,8.7788,"Tropics_Subtropics"
"ERR562564.ERS490341","ERS490341","SGRP253434","aquatic","AMPLICON",23.2260244,-20.3976,NA,5,1454,23,20.3976,"Tropics_Subtropics"
"ERR1879837.ERS490405","ERS490405","SGRP253434","aquatic","AMPLICON",23.2260244,-9.2815,NA,5,1607,23,9.2815,"Tropics_Subtropics"
"ERR1879909.ERS490405","ERS490405","SGRP253434","aquatic","AMPLICON",23.2260244,-9.2815,NA,5,853,23,9.2815,"Tropics_Subtropics"
"ERR1879715.ERS490405","ERS490405","SGRP253434","aquatic","AMPLICON",23.2260244,-9.2815,NA,5,1256,23,9.2815,"Tropics_Subtropics"
"ERR1756006.ERS487982","ERS487982","SGRP231823","aquatic","AMPLICON",23.2748606666667,36.0169,NA,26,1178,23,36.0169,"Temperate"
"ERR1756095.ERS488071","ERS488071","SGRP231823","aquatic","AMPLICON",23.2748606666667,38.0054,NA,26,1336,23,38.0054,"Temperate"
"ERR1756330.ERS488005","ERS488005","SGRP231823","aquatic","AMPLICON",23.2748606666667,36.0505,NA,26,1171,23,36.0505,"Temperate"
"ERR1756044.ERS487982","ERS487982","SGRP231823","aquatic","AMPLICON",23.2748606666667,36.0169,NA,26,1114,23,36.0169,"Temperate"
"ERR1756138.ERS488071","ERS488071","SGRP231823","aquatic","AMPLICON",23.2748606666667,38.0054,NA,26,1133,23,38.0054,"Temperate"
"ERR1755978.ERS488005","ERS488005","SGRP231823","aquatic","AMPLICON",23.2748606666667,36.0505,NA,26,1081,23,36.0505,"Temperate"
"ERR1879787.ERS493109","ERS493109","SGRP253406","aquatic","AMPLICON",23.7600475714286,0.0328,NA,63.5714285714286,2037,24,0.0328,"Tropics_Subtropics"
"ERR1879674.ERS493055","ERS493055","SGRP253406","aquatic","AMPLICON",23.7600475714286,0.0095,NA,63.5714285714286,1917,24,0.0095,"Tropics_Subtropics"
"ERR1879829.ERS493610","ERS493610","SGRP253406","aquatic","AMPLICON",23.7600475714286,17.0612,NA,63.5714285714286,1377,24,17.0612,"Tropics_Subtropics"
"ERR1879752.ERS492050","ERS492050","SGRP253406","aquatic","AMPLICON",23.7600475714286,0.0422,NA,63.5714285714286,1684,24,0.0422,"Tropics_Subtropics"
"ERR1879852.ERS493643","ERS493643","SGRP253406","aquatic","AMPLICON",23.7600475714286,14.2017,NA,63.5714285714286,1716,24,14.2017,"Tropics_Subtropics"
"ERR1879906.ERS492213","ERS492213","SGRP253406","aquatic","AMPLICON",23.7600475714286,2.1008,NA,63.5714285714286,1233,24,2.1008,"Tropics_Subtropics"
"ERR1756159.ERS492538","ERS492538","SGRP231911","aquatic","AMPLICON",23.9694431666667,-23.1,NA,5,1963,24,23.1,"Tropics_Subtropics"
"ERR1756039.ERS492560","ERS492560","SGRP231911","aquatic","AMPLICON",23.9694431666667,-23.2,NA,5,1685,24,23.2,"Tropics_Subtropics"
"ERR1756181.ERS492572","ERS492572","SGRP231911","aquatic","AMPLICON",23.9694431666667,-23.2,NA,5,1519,24,23.2,"Tropics_Subtropics"
"ERR1756067.ERS492584","ERS492584","SGRP231911","aquatic","AMPLICON",23.9694431666667,-23.1,NA,5,1195,24,23.1,"Tropics_Subtropics"
"ERR1756358.ERS492597","ERS492597","SGRP231911","aquatic","AMPLICON",23.9694431666667,-23.1,NA,5,1110,24,23.1,"Tropics_Subtropics"
"SRR5557940.SRS2198694","SRS2198694","SGRP234838","aquatic","AMPLICON",24.0286666666667,21.32356,8.10266666666667,10,1107,24,21.32356,"Tropics_Subtropics"
"SRR5557895.SRS2198739","SRS2198739","SGRP234838","aquatic","AMPLICON",24.0286666666667,21.3213,8.10266666666667,10,1192,24,21.3213,"Tropics_Subtropics"
"SRR5557936.SRS2198698","SRS2198698","SGRP234838","aquatic","AMPLICON",24.0286666666667,21.492616,8.10266666666667,10,1167,24,21.492616,"Tropics_Subtropics"
"SRR5557949.SRS2198685","SRS2198685","SGRP234838","aquatic","AMPLICON",24.0286666666667,21.49678,8.10266666666667,10,1075,24,21.49678,"Tropics_Subtropics"
"ERR1755957.ERS492516","ERS492516","SGRP231908","aquatic","AMPLICON",24.0596666,-23.1107,NA,5,1915,24,23.1107,"Tropics_Subtropics"
"ERR1879896.ERS492548","ERS492548","SGRP231908","aquatic","AMPLICON",24.0596666,NA,NA,5,1788,24,NA,"Unknown"
"ERR1879874.ERS492553","ERS492553","SGRP231908","aquatic","AMPLICON",24.0596666,NA,NA,5,2834,24,NA,"Unknown"
"ERR1879689.ERS492548","ERS492548","SGRP231908","aquatic","AMPLICON",24.0596666,NA,NA,5,1984,24,NA,"Unknown"
"ERR1879704.ERS492566","ERS492566","SGRP231908","aquatic","AMPLICON",24.0596666,NA,NA,5,2126,24,NA,"Unknown"
"SRR5557923.SRS2198711","SRS2198711","SGRP234863","aquatic","AMPLICON",24.0795,21.32356,8.1444,10,1099,24,21.32356,"Tropics_Subtropics"
"SRR5557886.SRS2198749","SRS2198749","SGRP234863","aquatic","AMPLICON",24.0795,21.49436,8.1444,10,1373,24,21.49436,"Tropics_Subtropics"
"SRR5557889.SRS2198745","SRS2198745","SGRP234863","aquatic","AMPLICON",24.0795,21.49436,8.1444,10,1315,24,21.49436,"Tropics_Subtropics"
"SRR5557906.SRS2198728","SRS2198728","SGRP234863","aquatic","AMPLICON",24.0795,21.492616,8.1444,10,1214,24,21.492616,"Tropics_Subtropics"
"SRR5557916.SRS2198718","SRS2198718","SGRP234863","aquatic","AMPLICON",24.0795,21.495816,8.1444,10,1151,24,21.495816,"Tropics_Subtropics"
"SRR5557887.SRS2198748","SRS2198748","SGRP234863","aquatic","AMPLICON",24.0795,21.49436,8.1444,10,1345,24,21.49436,"Tropics_Subtropics"
"SRR5557888.SRS2198746","SRS2198746","SGRP234863","aquatic","AMPLICON",24.0795,21.32248,8.1444,10,1050,24,21.32248,"Tropics_Subtropics"
"SRR5557921.SRS2198713","SRS2198713","SGRP234863","aquatic","AMPLICON",24.0795,21.49436,8.1444,10,1283,24,21.49436,"Tropics_Subtropics"
"ERR562468.ERS490582","ERS490582","SGRP231803","aquatic","AMPLICON",24.25594785,-20.9786,NA,50,1107,24,20.9786,"Tropics_Subtropics"
"ERR1879726.ERS491611","ERS491611","SGRP231871","aquatic","AMPLICON",24.3934284285714,-28.1483,NA,5,1205,24,28.1483,"Tropics_Subtropics"
"ERR1755965.ERS491816","ERS491816","SGRP231871","aquatic","AMPLICON",24.3934284285714,-21.1556,NA,5,1638,24,21.1556,"Tropics_Subtropics"
"ERR1879917.ERS491814","ERS491814","SGRP231871","aquatic","AMPLICON",24.3934284285714,-21.1556,NA,5,1620,24,21.1556,"Tropics_Subtropics"
"ERR1756107.ERS491816","ERS491816","SGRP231871","aquatic","AMPLICON",24.3934284285714,-21.1556,NA,5,1189,24,21.1556,"Tropics_Subtropics"
"ERR1879929.ERS491611","ERS491611","SGRP231871","aquatic","AMPLICON",24.3934284285714,-28.1483,NA,5,1312,24,28.1483,"Tropics_Subtropics"
"ERR1755912.ERS491613","ERS491613","SGRP231871","aquatic","AMPLICON",24.3934284285714,-28.1483,NA,5,1427,24,28.1483,"Tropics_Subtropics"
"ERR562500.ERS491719","ERS491719","SGRP231871","aquatic","AMPLICON",24.3934284285714,-25.8126,NA,5,1391,24,25.8126,"Tropics_Subtropics"
"ERR1756209.ERS492428","ERS492428","SGRP67714","aquatic","AMPLICON",24.5064613466667,-23.24,NA,106,1087,25,23.24,"Tropics_Subtropics"
"ERR1755914.ERS492428","ERS492428","SGRP67714","aquatic","AMPLICON",24.5064613466667,-23.24,NA,106,907,25,23.24,"Tropics_Subtropics"
"SRR5557942.SRS2198692","SRS2198692","SGRP234873","aquatic","AMPLICON",24.554,21.32166,8.15633333333333,10,1068,25,21.32166,"Tropics_Subtropics"
"SRR5557917.SRS2198717","SRS2198717","SGRP234873","aquatic","AMPLICON",24.554,21.30633,8.15633333333333,10,1186,25,21.30633,"Tropics_Subtropics"
"SRR5557941.SRS2198693","SRS2198693","SGRP234873","aquatic","AMPLICON",24.554,21.32356,8.15633333333333,10,1051,25,21.32356,"Tropics_Subtropics"
"SRR5557933.SRS2198701","SRS2198701","SGRP234873","aquatic","AMPLICON",24.554,21.492616,8.15633333333333,10,1202,25,21.492616,"Tropics_Subtropics"
"SRR5557899.SRS2198734","SRS2198734","SGRP234873","aquatic","AMPLICON",24.554,21.49436,8.15633333333333,10,1182,25,21.49436,"Tropics_Subtropics"
"SRR5557898.SRS2198736","SRS2198736","SGRP234873","aquatic","AMPLICON",24.554,21.32248,8.15633333333333,10,969,25,21.32248,"Tropics_Subtropics"
"ERR562642.ERS488682","ERS488682","SGRP231842","aquatic","AMPLICON",24.7445761176471,18.4017,NA,27.3529411764706,888,25,18.4017,"Tropics_Subtropics"
"ERR562449.ERS488915","ERS488915","SGRP231842","aquatic","AMPLICON",24.7445761176471,18.5568,NA,27.3529411764706,1075,25,18.5568,"Tropics_Subtropics"
"ERR562493.ERS488746","ERS488746","SGRP231842","aquatic","AMPLICON",24.7445761176471,20.8052,NA,27.3529411764706,804,25,20.8052,"Tropics_Subtropics"
"ERR1756277.ERS492245","ERS492245","SGRP79296","aquatic","AMPLICON",24.751359,-1.972,NA,3.95238095238095,1077,25,1.972,"Tropics_Subtropics"
"ERR562363.ERS489252","ERS489252","SGRP79296","aquatic","AMPLICON",24.751359,NA,NA,3.95238095238095,1085,25,NA,"Unknown"
"ERR1756327.ERS494036","ERS494036","SGRP231795","aquatic","AMPLICON",24.89523,29.7348,NA,22.5,1968,25,29.7348,"Tropics_Subtropics"
"ERR1879660.ERS494034","ERS494034","SGRP231795","aquatic","AMPLICON",24.89523,29.7348,NA,22.5,1940,25,29.7348,"Tropics_Subtropics"
"ERR1879814.ERS494034","ERS494034","SGRP231795","aquatic","AMPLICON",24.89523,29.7348,NA,22.5,1892,25,29.7348,"Tropics_Subtropics"
"ERR1756350.ERS494087","ERS494087","SGRP231795","aquatic","AMPLICON",24.89523,29.8982,NA,22.5,1790,25,29.8982,"Tropics_Subtropics"
"ERR1879889.ERS494085","ERS494085","SGRP231795","aquatic","AMPLICON",24.89523,29.8982,NA,22.5,1492,25,29.8982,"Tropics_Subtropics"
"ERR1879673.ERS494085","ERS494085","SGRP231795","aquatic","AMPLICON",24.89523,29.8982,NA,22.5,1774,25,29.8982,"Tropics_Subtropics"
"SRR8190785.SRS4044447","SRS4044447","SGRP132359","aquatic","AMPLICON",25.0059375,18.97355,NA,79.5294117647059,804,25,18.97355,"Tropics_Subtropics"
"ERR562461.ERS492330","ERS492330","SGRP254627","aquatic","AMPLICON",25.013895,-16.9554,NA,28.3333333333333,1277,25,16.9554,"Tropics_Subtropics"
"ERR562568.ERS492650","ERS492650","SGRP254627","aquatic","AMPLICON",25.013895,-8.9721,NA,28.3333333333333,1450,25,8.9721,"Tropics_Subtropics"
"ERR562518.ERS492824","ERS492824","SGRP254627","aquatic","AMPLICON",25.013895,-9.1552,NA,28.3333333333333,1326,25,9.1552,"Tropics_Subtropics"
"ERR562470.ERS488695","ERS488695","SGRP254627","aquatic","AMPLICON",25.013895,18.49,NA,28.3333333333333,1114,25,18.49,"Tropics_Subtropics"
