"SampleID","ComClustID","Env_cons","Temperature_C_mean","pH_mean","Richness","Temp_bin","weight"
"ERR2604073.ERS2519950","SGRP127602","aquatic",14.1357736842105,8.217625,905,14,27
"ERR2604084.ERS2519961","SGRP127602","aquatic",14.1357736842105,8.217625,963,14,27
"SRR5877443.SRS2392535","SGRP127602","aquatic",14.1357736842105,8.217625,1328,14,27
"SRR5877433.SRS2392524","SGRP127602","aquatic",14.1357736842105,8.217625,1537,14,27
"ERR2604110.ERS2519987","SGRP127602","aquatic",14.1357736842105,8.217625,801,14,27
"ERR2604106.ERS2519983","SGRP127602","aquatic",14.1357736842105,8.217625,1184,14,27
"SRR5877432.SRS2392523","SGRP127602","aquatic",14.1357736842105,8.217625,2118,14,27
"SRR3407091.SRS1405673","SGRP127602","aquatic",14.1357736842105,8.217625,1368,14,27
"ERR2604086.ERS2519963","SGRP127602","aquatic",14.1357736842105,8.217625,1190,14,27
"ERR2604108.ERS2519985","SGRP127602","aquatic",14.1357736842105,8.217625,1025,14,27
"SRR3405540.SRS1404797","SGRP127602","aquatic",14.1357736842105,8.217625,1552,14,27
"ERR2604085.ERS2519962","SGRP127602","aquatic",14.1357736842105,8.217625,871,14,27
"ERR2604083.ERS2519960","SGRP127602","aquatic",14.1357736842105,8.217625,856,14,27
"ERR2604098.ERS2519975","SGRP127602","aquatic",14.1357736842105,8.217625,1025,14,27
"ERR2604072.ERS2519949","SGRP127602","aquatic",14.1357736842105,8.217625,971,14,27
"ERR2604096.ERS2519973","SGRP127602","aquatic",14.1357736842105,8.217625,931,14,27
"ERR2604107.ERS2519984","SGRP127602","aquatic",14.1357736842105,8.217625,1259,14,27
"ERR2604088.ERS2519965","SGRP127602","aquatic",14.1357736842105,8.217625,826,14,27
"ERR2604087.ERS2519964","SGRP127602","aquatic",14.1357736842105,8.217625,1108,14,27
"SRR1617000.SRS717613","SGRP293248","aquatic",14.53,7.945,2439,15,38
"SRR1605847.SRS717701","SGRP293248","aquatic",14.53,7.945,1514,15,38
"SRR1614618.SRS723388","SGRP293248","aquatic",14.53,7.945,851,15,38
"SRR1605713.SRS717634","SGRP293248","aquatic",14.53,7.945,1911,15,38
"SRR1617409.SRS717611","SGRP293248","aquatic",14.53,7.945,2452,15,38
"SRR1605496.SRS717609","SGRP293248","aquatic",14.53,7.945,2476,15,38
"DRR153038.DRS076183","SGRP38576","aquatic",14.58,8.04,657,15,38
"DRR153034.DRS076179","SGRP38576","aquatic",14.58,8.04,596,15,38
"SRR6424907.SRS2792083","SGRP22427","aquatic",14.975,7.03333333333333,2287,15,38
"ERR1780701.ERS1500338","SGRP22427","aquatic",14.975,7.03333333333333,976,15,38
"SRR6004937.SRS2491198","SGRP22427","aquatic",14.975,7.03333333333333,613,15,38
"SRR747730.SRS396674","SGRP312120","aquatic;waste water",15,7.804,969,15,38
"SRR747714.SRS396659","SGRP312120","aquatic;waste water",15,7.804,722,15,38
"SRR747735.SRS396679","SGRP312120","aquatic;waste water",15,7.804,746,15,38
"SRR747732.SRS396676","SGRP312120","aquatic;waste water",15,7.804,816,15,38
"SRR747727.SRS396671","SGRP312120","aquatic;waste water",15,7.804,690,15,38
"SRR747731.SRS396675","SGRP312120","aquatic;waste water",15,7.804,584,15,38
"SRR747733.SRS396677","SGRP312120","aquatic;waste water",15,7.804,734,15,38
"SRR747726.SRS396670","SGRP312120","aquatic;waste water",15,7.804,603,15,38
"ERR1668453.ERS1380062","SGRP94275","aquatic",15.0733333333333,8.155,547,15,38
"SRR2962470.SRS1181127","SGRP94275","aquatic",15.0733333333333,8.155,650,15,38
"ERR2204547.ERS2020183","SGRP6905","aquatic",15.14,8.19,653,15,38
"SRR5937042.SRS2433727","SGRP6905","aquatic",15.14,8.19,558,15,38
"SRR3742396.SRS1539632","SGRP332950","soil;field",15.2909090909091,4.84644444444444,583,15,38
"SRR3742399.SRS1539633","SGRP332950","soil;field",15.2909090909091,4.84644444444444,1437,15,38
"SRR3742383.SRS1539618","SGRP332950","soil;field",15.2909090909091,4.84644444444444,702,15,38
"SRR3742433.SRS1539666","SGRP332950","soil;field",15.2909090909091,4.84644444444444,534,15,38
"SRR3742386.SRS1539621","SGRP332950","soil;field",15.2909090909091,4.84644444444444,877,15,38
"SRR3742382.SRS1539617","SGRP332950","soil;field",15.2909090909091,4.84644444444444,666,15,38
"SRR3742450.SRS1539683","SGRP332950","soil;field",15.2909090909091,4.84644444444444,630,15,38
"SRR3742441.SRS1539674","SGRP332950","soil;field",15.2909090909091,4.84644444444444,775,15,38
"SRR3742395.SRS1539629","SGRP332950","soil;field",15.2909090909091,4.84644444444444,814,15,38
"SRR3742512.SRS1539744","SGRP332950","soil;field",15.2909090909091,4.84644444444444,739,15,38
"SRR3742464.SRS1539696","SGRP332950","soil;field",15.2909090909091,4.84644444444444,574,15,38
"SRR3742475.SRS1539708","SGRP332950","soil;field",15.2909090909091,4.84644444444444,1180,15,38
"SRR3742459.SRS1539691","SGRP332950","soil;field",15.2909090909091,4.84644444444444,560,15,38
"SRR7369415.SRS3438241","SGRP4311","aquatic;lake",15.41,5.92333333333333,644,15,38
"SRR7369369.SRS3438286","SGRP4311","aquatic;lake",15.41,5.92333333333333,710,15,38
"ERR1772224.ERS1490085","SGRP3194","aquatic",16.2142857142857,7.73716666666667,1549,16,1
"ERR1101467.ERS945857","SGRP79927","aquatic",17.061,7.7,860,17,24
"SRR3742438.SRS1539671","SGRP332952","soil;field",17.4518518518519,5.8503,870,17,24
"SRR3742469.SRS1539702","SGRP332952","soil;field",17.4518518518519,5.8503,1461,17,24
"SRR3742412.SRS1539646","SGRP332952","soil;field",17.4518518518519,5.8503,1174,17,24
"SRR3742444.SRS1539677","SGRP332952","soil;field",17.4518518518519,5.8503,924,17,24
"SRR3742414.SRS1539648","SGRP332952","soil;field",17.4518518518519,5.8503,1138,17,24
"SRR3742511.SRS1539743","SGRP332952","soil;field",17.4518518518519,5.8503,947,17,24
"SRR3742484.SRS1539716","SGRP332952","soil;field",17.4518518518519,5.8503,1328,17,24
"SRR3742424.SRS1539657","SGRP332952","soil;field",17.4518518518519,5.8503,938,17,24
"SRR3742413.SRS1539647","SGRP332952","soil;field",17.4518518518519,5.8503,997,17,24
"SRR3742445.SRS1539678","SGRP332952","soil;field",17.4518518518519,5.8503,868,17,24
"SRR3742442.SRS1539675","SGRP332952","soil;field",17.4518518518519,5.8503,845,17,24
"SRR3742434.SRS1539667","SGRP332952","soil;field",17.4518518518519,5.8503,1278,17,24
"SRR3742423.SRS1539656","SGRP332952","soil;field",17.4518518518519,5.8503,1246,17,24
"SRR3742462.SRS1539694","SGRP332952","soil;field",17.4518518518519,5.8503,1129,17,24
"SRR3742473.SRS1539706","SGRP332952","soil;field",17.4518518518519,5.8503,863,17,24
"SRR3742425.SRS1539658","SGRP332952","soil;field",17.4518518518519,5.8503,1331,17,24
"SRR3742416.SRS1539650","SGRP332952","soil;field",17.4518518518519,5.8503,1328,17,24
"SRR3742377.SRS1539612","SGRP332952","soil;field",17.4518518518519,5.8503,1657,17,24
"SRR3742456.SRS1539688","SGRP332952","soil;field",17.4518518518519,5.8503,1493,17,24
"SRR3742467.SRS1539700","SGRP332952","soil;field",17.4518518518519,5.8503,1049,17,24
"SRR3742420.SRS1539653","SGRP332952","soil;field",17.4518518518519,5.8503,1044,17,24
"SRR3742458.SRS1539690","SGRP332952","soil;field",17.4518518518519,5.8503,1030,17,24
"SRR3742457.SRS1539689","SGRP332952","soil;field",17.4518518518519,5.8503,875,17,24
"SRR1605895.SRS717731","SGRP293781","aquatic",17.689375,7.66354166666667,2376,18,33
"SRR1605495.SRS717608","SGRP293781","aquatic",17.689375,7.66354166666667,2972,18,33
"SRR1605899.SRS717736","SGRP293781","aquatic",17.689375,7.66354166666667,1913,18,33
"SRR1605096.SRS706847","SGRP293781","aquatic",17.689375,7.66354166666667,3213,18,33
"SRR1605842.SRS717696","SGRP293781","aquatic",17.689375,7.66354166666667,2084,18,33
"SRR1614620.SRS723390","SGRP293781","aquatic",17.689375,7.66354166666667,2798,18,33
"SRR1614623.SRS723393","SGRP293781","aquatic",17.689375,7.66354166666667,2581,18,33
"SRR1605743.SRS717644","SGRP293781","aquatic",17.689375,7.66354166666667,2512,18,33
"SRR1605841.SRS717695","SGRP293781","aquatic",17.689375,7.66354166666667,2162,18,33
"SRR1614624.SRS723394","SGRP293781","aquatic",17.689375,7.66354166666667,1965,18,33
"SRR1605769.SRS717655","SGRP293781","aquatic",17.689375,7.66354166666667,2937,18,33
"SRR1605491.SRS717604","SGRP293781","aquatic",17.689375,7.66354166666667,2304,18,33
"SRR1612105.SRS717676","SGRP293781","aquatic",17.689375,7.66354166666667,3233,18,33
"SRR1605730.SRS717639","SGRP293781","aquatic",17.689375,7.66354166666667,2222,18,33
"SRR1605126.SRS708002","SGRP293781","aquatic",17.689375,7.66354166666667,2729,18,33
"SRR1605824.SRS717682","SGRP293781","aquatic",17.689375,7.66354166666667,1774,18,33
"SRR1605487.SRS717600","SGRP293781","aquatic",17.689375,7.66354166666667,2645,18,33
"SRR1605887.SRS717724","SGRP293781","aquatic",17.689375,7.66354166666667,2479,18,33
"SRR1605488.SRS717601","SGRP293781","aquatic",17.689375,7.66354166666667,1991,18,33
"SRR1605124.SRS707998","SGRP293781","aquatic",17.689375,7.66354166666667,2819,18,33
"SRR1605838.SRS717694","SGRP293781","aquatic",17.689375,7.66354166666667,3028,18,33
"SRR1605848.SRS717702","SGRP293781","aquatic",17.689375,7.66354166666667,2037,18,33
"SRR1605490.SRS717603","SGRP293781","aquatic",17.689375,7.66354166666667,2241,18,33
"SRR1605125.SRS708001","SGRP293781","aquatic",17.689375,7.66354166666667,1958,18,33
"SRR1605492.SRS717605","SGRP293781","aquatic",17.689375,7.66354166666667,2450,18,33
"SRR1614628.SRS723398","SGRP293781","aquatic",17.689375,7.66354166666667,3265,18,33
"SRR1605805.SRS717677","SGRP293781","aquatic",17.689375,7.66354166666667,1853,18,33
"SRR1605098.SRS707992","SGRP293781","aquatic",17.689375,7.66354166666667,2917,18,33
"SRR1605489.SRS708003","SGRP293781","aquatic",17.689375,7.66354166666667,1811,18,33
"SRR1617408.SRS717612","SGRP293781","aquatic",17.689375,7.66354166666667,2539,18,33
"SRR1605844.SRS717698","SGRP293781","aquatic",17.689375,7.66354166666667,1855,18,33
"SRR3742429.SRS1539662","SGRP333055","soil;field",18.4857142857143,7.21007142857143,1600,18,33
"SRR3742465.SRS1539699","SGRP333055","soil;field",18.4857142857143,7.21007142857143,1537,18,33
"SRR6231183.SRS2635482","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1776,19,46
"SRR6231201.SRS2635504","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1545,19,46
"SRR6231160.SRS2635535","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1321,19,46
"SRR6231162.SRS2635453","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1354,19,46
"SRR6231177.SRS2635468","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1565,19,46
"SRR6231178.SRS2635465","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1747,19,46
"SRR6231167.SRS2635460","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1588,19,46
"SRR6231213.SRS2635488","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,2082,19,46
"SRR6231191.SRS2635478","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1971,19,46
"SRR6231185.SRS2635476","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,2166,19,46
"SRR6231190.SRS2635477","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,2164,19,46
"SRR6231155.SRS2635537","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1338,19,46
"SRR6231200.SRS2635503","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1380,19,46
"SRR6231179.SRS2635466","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1484,19,46
"SRR6231211.SRS2635501","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1867,19,46
"SRR6231151.SRS2635526","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1366,19,46
"SRR6231199.SRS2635506","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1786,19,46
"SRR6231194.SRS2635509","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1697,19,46
"SRR6231195.SRS2635511","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1443,19,46
"SRR6231153.SRS2635540","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1909,19,46
"SRR6231208.SRS2635498","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1690,19,46
"SRR6231209.SRS2635497","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,2183,19,46
"SRR6231130.SRS2635521","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1808,19,46
"SRR6231143.SRS2635530","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1893,19,46
"SRR6231144.SRS2635527","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1946,19,46
"SRR6231145.SRS2635528","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1712,19,46
"SRR6231184.SRS2635475","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1681,19,46
"SRR6231214.SRS2635485","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1939,19,46
"SRR6231168.SRS2635457","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1387,19,46
"SRR6231187.SRS2635474","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1695,19,46
"SRR6231169.SRS2635458","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1386,19,46
"SRR6231163.SRS2635454","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1242,19,46
"SRR6231142.SRS2635529","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1488,19,46
"SRR6231154.SRS2635536","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1578,19,46
"SRR6231219.SRS2635490","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1877,19,46
"SRR6231150.SRS2635525","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1518,19,46
"SRR6231176.SRS2635467","SGRP189446","aquatic;waste water",18.9459459459459,2.96864864864865,1717,19,46
"SRR10097806.SRS5371941","SGRP120283","soil;forest",18.998634903,6.333,1210,19,46
"SRR1623115.SRS728493","SGRP224360","aquatic",19,7.124,1334,19,46
"SRR1957223.SRS897342","SGRP281535","aquatic",19.2,8.4575,3439,19,46
"SRR1957228.SRS897337","SGRP281535","aquatic",19.2,8.4575,2591,19,46
"SRR1957216.SRS897349","SGRP281535","aquatic",19.2,8.4575,1739,19,46
"SRR1957218.SRS897347","SGRP281535","aquatic",19.2,8.4575,2355,19,46
"SRR1957226.SRS897339","SGRP281535","aquatic",19.2,8.4575,3622,19,46
"SRR1957225.SRS897340","SGRP281535","aquatic",19.2,8.4575,2582,19,46
"SRR1957217.SRS897348","SGRP281535","aquatic",19.2,8.4575,3591,19,46
"SRR749063.SRS397552","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1446,20,39
"SRR816274.SRS408583","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1656,20,39
"SRR805453.SRS406387","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1848,20,39
"SRR815918.SRS406399","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,2159,20,39
"SRR749511.SRS397564","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1653,20,39
"SRR1033803.SRS504824","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,7831,20,39
"SRR816273.SRS408582","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1406,20,39
"SRR807541.SRS406394","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1487,20,39
"SRR807492.SRS406393","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1633,20,39
"SRR816001.SRS406412","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1568,20,39
"SRR747826.SRS396616","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1436,20,39
"SRR807491.SRS406392","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1519,20,39
"SRR816275.SRS408585","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1632,20,39
"SRR816006.SRS406417","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1458,20,39
"SRR816005.SRS406416","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1362,20,39
"SRR805501.SRS406390","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,2047,20,39
"SRR805172.SRS406386","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1556,20,39
"SRR816272.SRS408578","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1483,20,39
"SRR807542.SRS406395","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,2077,20,39
"SRR805477.SRS406389","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1480,20,39
"SRR816000.SRS406411","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1496,20,39
"SRR805154.SRS406385","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1965,20,39
"SRR807490.SRS406391","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1775,20,39
"SRR805063.SRS406376","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1333,20,39
"SRR816004.SRS406415","SGRP254765","aquatic;river",19.6241935483871,7.79415094339623,1682,20,39
"SRR3295207.SRS1361763","SGRP72151","aquatic;river",20,7.72333333333333,1423,20,39
"SRR3295206.SRS1361763","SGRP72151","aquatic;river",20,7.72333333333333,2516,20,39
"SRR7587398.SRS3591787","SGRP136595","aquatic;river",20.5,7.475,1878,20,39
"SRR7587426.SRS3591781","SGRP136595","aquatic;river",20.5,7.475,2290,20,39
"SRR7587423.SRS3591787","SGRP136595","aquatic;river",20.5,7.475,2226,20,39
"SRR7587393.SRS3591784","SGRP136595","aquatic;river",20.5,7.475,3485,20,39
"SRR7587411.SRS3591787","SGRP136595","aquatic;river",20.5,7.475,2798,20,39
"SRR7587420.SRS3591784","SGRP136595","aquatic;river",20.5,7.475,3621,20,39
"SRR7587402.SRS3591779","SGRP136595","aquatic;river",20.5,7.475,2420,20,39
"SRR7587424.SRS3591781","SGRP136595","aquatic;river",20.5,7.475,2283,20,39
"SRR7587425.SRS3591779","SGRP136595","aquatic;river",20.5,7.475,2057,20,39
"SRR7587417.SRS3591784","SGRP136595","aquatic;river",20.5,7.475,2776,20,39
"SRR7587419.SRS3591779","SGRP136595","aquatic;river",20.5,7.475,2877,20,39
"SRR7587392.SRS3591781","SGRP136595","aquatic;river",20.5,7.475,1621,20,39
"ERR2729871.ERS2640844","SGRP12564","aquatic;waste water",20.6,7.285,1066,21,24
"ERR2729873.ERS2640846","SGRP12564","aquatic;waste water",20.6,7.285,1047,21,24
"ERR2729869.ERS2640842","SGRP12564","aquatic;waste water",20.6,7.285,1203,21,24
"SRR3598097.SRS1470957","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1671,21,24
"SRR7612666.SRS3602671","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1039,21,24
"SRR7612617.SRS3602720","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1161,21,24
"SRR3598122.SRS1470983","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1143,21,24
"SRR7612619.SRS3602718","SGRP2695","aquatic",20.6944583333333,7.19769230769231,984,21,24
"SRR7612599.SRS3602738","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1462,21,24
"SRR7612654.SRS3602682","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1445,21,24
"SRR7612676.SRS3602661","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1024,21,24
"SRR3598184.SRS1471027","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1330,21,24
"SRR7612603.SRS3602734","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1151,21,24
"SRR3113063.SRS1257479","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1412,21,24
"SRR3113021.SRS1257521","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1145,21,24
"SRR3598154.SRS1470997","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1073,21,24
"SRR7293870.SRS3407172","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1047,21,24
"SRR2077059.SRS970986","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1870,21,24
"SRR3925013.SRS1565709","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1323,21,24
"SRR5281921.SRS1999285","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1132,21,24
"SRR7612671.SRS3602666","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1065,21,24
"SRR2124995.SRS544878","SGRP2695","aquatic",20.6944583333333,7.19769230769231,2457,21,24
"SRR7612622.SRS3602714","SGRP2695","aquatic",20.6944583333333,7.19769230769231,1082,21,24
"SRR6473825.SRS2836026","SGRP15568","aquatic",20.8,6.84,1067,21,24
"ERR599097.ERS488599","SGRP238914","aquatic",22.5048907777778,8.01,1617,23,35
"ERR594298.ERS490603","SGRP238914","aquatic",22.5048907777778,8.01,1756,23,35
"SRR3295190.SRS1361757","SGRP347243","aquatic;river",23,7.96888888888889,1277,23,35
"SRR3295187.SRS1361759","SGRP347243","aquatic;river",23,7.96888888888889,1517,23,35
"SRR3295191.SRS1361757","SGRP347243","aquatic;river",23,7.96888888888889,1395,23,35
"SRR3295203.SRS1361764","SGRP347243","aquatic;river",23,7.96888888888889,1321,23,35
"SRR3295193.SRS1361760","SGRP347243","aquatic;river",23,7.96888888888889,1376,23,35
"SRR3295186.SRS1361759","SGRP347243","aquatic;river",23,7.96888888888889,1235,23,35
"SRR3295205.SRS1361764","SGRP347243","aquatic;river",23,7.96888888888889,1569,23,35
"SRR3295192.SRS1361757","SGRP347243","aquatic;river",23,7.96888888888889,1269,23,35
"SRR3295204.SRS1361764","SGRP347243","aquatic;river",23,7.96888888888889,1179,23,35
"SRR3305603.SRS1365004","SGRP16281","aquatic",23.0333333333333,8.4274,1613,23,35
"SRR6945345.SRS3126855","SGRP16281","aquatic",23.0333333333333,8.4274,1036,23,35
"SRR3305605.SRS1365002","SGRP16281","aquatic",23.0333333333333,8.4274,1720,23,35
"SRR3305604.SRS1365003","SGRP16281","aquatic",23.0333333333333,8.4274,2040,23,35
"SRR6945341.SRS3126856","SGRP16281","aquatic",23.0333333333333,8.4274,1106,23,35
"SRR6945336.SRS3126865","SGRP16281","aquatic",23.0333333333333,8.4274,1297,23,35
"SRR8790594.SRS4542057","SGRP27942","aquatic",23.0628042857143,8.07,1178,23,35
"SRR8790589.SRS4542062","SGRP27942","aquatic",23.0628042857143,8.07,1323,23,35
"SRR9003128.SRS4714678","SGRP27942","aquatic",23.0628042857143,8.07,1639,23,35
"SRR8790598.SRS4542065","SGRP27942","aquatic",23.0628042857143,8.07,1223,23,35
"ERR599126.ERS490542","SGRP27942","aquatic",23.0628042857143,8.07,1475,23,35
"ERR599006.ERS490659","SGRP27942","aquatic",23.0628042857143,8.07,1592,23,35
"SRR8790592.SRS4542063","SGRP27942","aquatic",23.0628042857143,8.07,1262,23,35
"SRR8790593.SRS4542058","SGRP27942","aquatic",23.0628042857143,8.07,1038,23,35
"ERR598984.ERS490433","SGRP27942","aquatic",23.0628042857143,8.07,1628,23,35
"SRR8790596.SRS4542059","SGRP27942","aquatic",23.0628042857143,8.07,1238,23,35
"SRR8790591.SRS4542064","SGRP27942","aquatic",23.0628042857143,8.07,1353,23,35
"SRR8790595.SRS4542060","SGRP27942","aquatic",23.0628042857143,8.07,1327,23,35
"SRR8790590.SRS4542061","SGRP27942","aquatic",23.0628042857143,8.07,1297,23,35
"SRR8790597.SRS4542066","SGRP27942","aquatic",23.0628042857143,8.07,1233,23,35
"SRR6078661.SRS2543009","SGRP241973","aquatic;lake",23.2093333333333,6.20333333333333,1069,23,35
"SRR6078671.SRS2542999","SGRP241973","aquatic;lake",23.2093333333333,6.20333333333333,1073,23,35
"SRR6078673.SRS2542997","SGRP241973","aquatic;lake",23.2093333333333,6.20333333333333,1098,23,35
"SRR6078670.SRS2543000","SGRP241973","aquatic;lake",23.2093333333333,6.20333333333333,1204,23,35
"SRR5557895.SRS2198739","SGRP234838","aquatic",24.0286666666667,8.10266666666667,1192,24,10
"SRR5557936.SRS2198698","SGRP234838","aquatic",24.0286666666667,8.10266666666667,1167,24,10
"SRR5557940.SRS2198694","SGRP234838","aquatic",24.0286666666667,8.10266666666667,1107,24,10
"SRR5557889.SRS2198745","SGRP234863","aquatic",24.0795,8.1444,1315,24,10
"SRR5557923.SRS2198711","SGRP234863","aquatic",24.0795,8.1444,1099,24,10
"SRR5557921.SRS2198713","SGRP234863","aquatic",24.0795,8.1444,1283,24,10
"SRR5557886.SRS2198749","SGRP234863","aquatic",24.0795,8.1444,1373,24,10
"SRR5557906.SRS2198728","SGRP234863","aquatic",24.0795,8.1444,1214,24,10
"SRR5557916.SRS2198718","SGRP234863","aquatic",24.0795,8.1444,1151,24,10
"SRR5557887.SRS2198748","SGRP234863","aquatic",24.0795,8.1444,1345,24,10
"SRR5557917.SRS2198717","SGRP234873","aquatic",24.554,8.15633333333333,1186,25,7
"SRR5557933.SRS2198701","SGRP234873","aquatic",24.554,8.15633333333333,1202,25,7
"SRR5557942.SRS2198692","SGRP234873","aquatic",24.554,8.15633333333333,1068,25,7
"SRR5557941.SRS2198693","SGRP234873","aquatic",24.554,8.15633333333333,1051,25,7
"SRR5557899.SRS2198734","SGRP234873","aquatic",24.554,8.15633333333333,1182,25,7
"SRR5557898.SRS2198736","SGRP234873","aquatic",24.554,8.15633333333333,969,25,7
"SRR2015541.SRS932499","SGRP7577","aquatic",25.2171129339569,7.67333333333333,952,25,7
"SRR9597740.SRS5025130","SGRP87965","aquatic",25.6,2.585,1043,26,4
"SRR5557900.SRS2198735","SGRP20607","aquatic",25.998,8.10266666666667,995,26,4
"SRR5557891.SRS2198743","SGRP20607","aquatic",25.998,8.10266666666667,1259,26,4
"SRR5557893.SRS2198740","SGRP20607","aquatic",25.998,8.10266666666667,1195,26,4
"ERR3770640.ERS4186764","SGRP111664","aquatic",26.9333333333333,8.20833333333333,801,27,29
"ERR3770642.ERS4186766","SGRP111664","aquatic",26.9333333333333,8.20833333333333,959,27,29
"ERR3770614.ERS4186738","SGRP111664","aquatic",26.9333333333333,8.20833333333333,880,27,29
"ERR3770618.ERS4186742","SGRP111664","aquatic",26.9333333333333,8.20833333333333,759,27,29
"ERR3770616.ERS4186740","SGRP111664","aquatic",26.9333333333333,8.20833333333333,882,27,29
"SRR3607862.SRS1254256","SGRP402866","soil",27,5.84625,862,27,29
"SRR3607866.SRS1254239","SGRP402866","soil",27,5.84625,790,27,29
"SRR3607900.SRS1254247","SGRP402866","soil",27,5.84625,958,27,29
"SRR3607864.SRS1254258","SGRP402866","soil",27,5.84625,1063,27,29
"SRR3607885.SRS1254240","SGRP402866","soil",27,5.84625,1042,27,29
"SRR3607897.SRS1254244","SGRP402866","soil",27,5.84625,859,27,29
"SRR3607863.SRS1254257","SGRP402866","soil",27,5.84625,947,27,29
"SRR3607899.SRS1254246","SGRP402866","soil",27,5.84625,1161,27,29
"SRR3607892.SRS1254243","SGRP402866","soil",27,5.84625,1282,27,29
"SRR3607908.SRS1254233","SGRP402866","soil",27,5.84625,981,27,29
