"SampleID","BioSampleID","ComClustID","Env_cons","SeqTech_cons","Temperature_C_mean","Latitude","pH","Depth_metres_mean","Richness","Temp_bin","Zone","n_bin"
"ERR1879741.ERS494754","ERS494754","SGRP231800","aquatic","AMPLICON",18.979535,44.0782,NA,49.375,1277,19,"temperate",88
"ERR562447.ERS478049","ERS478049","SGRP231800","aquatic","AMPLICON",18.979535,33.93,NA,49.375,1374,19,"temperate",88
"ERR1756328.ERS494711","ERS494711","SGRP231800","aquatic","AMPLICON",18.979535,44.0774,NA,49.375,1288,19,"temperate",88
"SRR5178753.SRS1922061","SRS1922061","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,956,19,"temperate",88
"SRR5178737.SRS1922056","SRS1922056","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1141,19,"temperate",88
"SRR5178754.SRS1922061","SRS1922061","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1195,19,"temperate",88
"SRR5178727.SRS1922052","SRS1922052","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1266,19,"temperate",88
"SRR5179035.SRS1922064","SRS1922064","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1087,19,"temperate",88
"SRR5178731.SRS1922054","SRS1922054","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1408,19,"temperate",88
"SRR5178697.SRS1922042","SRS1922042","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,969,19,"temperate",88
"SRR5178730.SRS1922053","SRS1922053","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1094,19,"temperate",88
"SRR5178736.SRS1922055","SRS1922055","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,968,19,"temperate",88
"SRR5178733.SRS1922054","SRS1922054","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1291,19,"temperate",88
"SRR5178738.SRS1922056","SRS1922056","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1381,19,"temperate",88
"SRR5178751.SRS1922060","SRS1922060","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,971,19,"temperate",88
"SRR5178692.SRS1922041","SRS1922041","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,2041,19,"temperate",88
"SRR5178752.SRS1922061","SRS1922061","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1167,19,"temperate",88
"SRR5178694.SRS1922041","SRS1922041","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1283,19,"temperate",88
"SRR5178729.SRS1922053","SRS1922053","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1076,19,"temperate",88
"SRR5178721.SRS1922050","SRS1922050","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,999,19,"temperate",88
"SRR5178726.SRS1922052","SRS1922052","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1189,19,"temperate",88
"SRR5178739.SRS1922056","SRS1922056","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1312,19,"temperate",88
"SRR5178725.SRS1922052","SRS1922052","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1116,19,"temperate",88
"SRR5178742.SRS1922057","SRS1922057","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1135,19,"temperate",88
"SRR5179034.SRS1922064","SRS1922064","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1194,19,"temperate",88
"SRR5178732.SRS1922054","SRS1922054","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1942,19,"temperate",88
"SRR5178734.SRS1922055","SRS1922055","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1561,19,"temperate",88
"SRR5178735.SRS1922055","SRS1922055","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1257,19,"temperate",88
"SRR5178690.SRS1922040","SRS1922040","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1345,19,"temperate",88
"SRR5178728.SRS1922053","SRS1922053","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1337,19,"temperate",88
"SRR5178691.SRS1922040","SRS1922040","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1546,19,"temperate",88
"SRR5178745.SRS1922058","SRS1922058","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,992,19,"temperate",88
"SRR5178740.SRS1922057","SRS1922057","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1267,19,"temperate",88
"SRR5178743.SRS1922058","SRS1922058","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1019,19,"temperate",88
"SRR5178693.SRS1922041","SRS1922041","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1190,19,"temperate",88
"SRR5178699.SRS1922043","SRS1922043","SGRP18093","aquatic","AMPLICON",19,42.25,NA,NA,1039,19,"temperate",88
"SRR5486636.SRS2153168","SRS2153168","SGRP224360","aquatic","AMPLICON",19,41.5806,7.124,0.2,1015,19,"temperate",88
"SRR1623106.SRS728484","SRS728484","SGRP224360","aquatic","AMPLICON",19,32.5576,7.124,0.2,1042,19,"temperate",88
"SRR1623115.SRS728493","SRS728493","SGRP224360","aquatic","AMPLICON",19,32.5576,7.124,0.2,1334,19,"temperate",88
"SRR1623119.SRS728497","SRS728497","SGRP224360","aquatic","AMPLICON",19,32.5576,7.124,0.2,1107,19,"temperate",88
"ERR1773109.ERS1490638","ERS1490638","SGRP350880","aquatic","AMPLICON",19,37.704103,NA,19,1060,19,"temperate",88
"ERR1773111.ERS1490640","ERS1490640","SGRP351057","aquatic","AMPLICON",19,37.704103,NA,14.7142857142857,1218,19,"temperate",88
"ERR1773054.ERS1490583","ERS1490583","SGRP351057","aquatic","AMPLICON",19,40.8,NA,14.7142857142857,1334,19,"temperate",88
"ERR1773110.ERS1490639","ERS1490639","SGRP351057","aquatic","AMPLICON",19,37.704103,NA,14.7142857142857,1067,19,"temperate",88
"ERR1773112.ERS1490641","ERS1490641","SGRP351057","aquatic","AMPLICON",19,37.704103,NA,14.7142857142857,970,19,"temperate",88
"SRR5179905.SRS1922043","SRS1922043","SGRP9165","aquatic","AMPLICON",19,42.25,NA,NA,1203,19,"temperate",88
"SRR5179939.SRS1922054","SRS1922054","SGRP9165","aquatic","AMPLICON",19,42.25,NA,NA,992,19,"temperate",88
"SRR5179950.SRS1922058","SRS1922058","SGRP9165","aquatic","AMPLICON",19,42.25,NA,NA,947,19,"temperate",88
"SRR5179960.SRS1922061","SRS1922061","SGRP9165","aquatic","AMPLICON",19,42.25,NA,NA,982,19,"temperate",88
"SRR5179962.SRS1922062","SRS1922062","SGRP9165","aquatic","AMPLICON",19,42.25,NA,NA,1301,19,"temperate",88
"SRR5179959.SRS1922061","SRS1922061","SGRP9165","aquatic","AMPLICON",19,42.25,NA,NA,1071,19,"temperate",88
"SRR5179907.SRS1922043","SRS1922043","SGRP9165","aquatic","AMPLICON",19,42.25,NA,NA,1208,19,"temperate",88
"SRR5179955.SRS1922060","SRS1922060","SGRP9165","aquatic","AMPLICON",19,42.25,NA,NA,950,19,"temperate",88
"SRR5179937.SRS1922054","SRS1922054","SGRP9165","aquatic","AMPLICON",19,42.25,NA,NA,990,19,"temperate",88
"SRR5179943.SRS1922056","SRS1922056","SGRP9165","aquatic","AMPLICON",19,42.25,NA,NA,965,19,"temperate",88
"SRR5179944.SRS1922056","SRS1922056","SGRP9165","aquatic","AMPLICON",19,42.25,NA,NA,983,19,"temperate",88
"SRR5179957.SRS1922060","SRS1922060","SGRP9165","aquatic","AMPLICON",19,42.25,NA,NA,1068,19,"temperate",88
"SRR5179940.SRS1922055","SRS1922055","SGRP9219","aquatic","AMPLICON",19,42.25,NA,NA,1037,19,"temperate",88
"SRR1957226.SRS897339","SRS897339","SGRP281535","aquatic","AMPLICON",19.2,43.0261,8.4575,0.5,3622,19,"temperate",88
"SRR1957228.SRS897337","SRS897337","SGRP281535","aquatic","AMPLICON",19.2,43.0261,8.4575,0.5,2591,19,"temperate",88
"SRR1957216.SRS897349","SRS897349","SGRP281535","aquatic","AMPLICON",19.2,43.0247,8.4575,0.5,1739,19,"temperate",88
"SRR1957223.SRS897342","SRS897342","SGRP281535","aquatic","AMPLICON",19.2,43.0247,8.4575,0.5,3439,19,"temperate",88
"SRR1957225.SRS897340","SRS897340","SGRP281535","aquatic","AMPLICON",19.2,43.0247,8.4575,0.5,2582,19,"temperate",88
"SRR1957218.SRS897347","SRS897347","SGRP281535","aquatic","AMPLICON",19.2,43.0325,8.4575,0.5,2355,19,"temperate",88
"SRR1957217.SRS897348","SRS897348","SGRP281535","aquatic","AMPLICON",19.2,43.0485,8.4575,0.5,3591,19,"temperate",88
"SRR5180420.SRS1921937","SRS1921937","SGRP9158","aquatic","AMPLICON",19.3,42.25,NA,NA,1126,19,"temperate",88
"SRR5180330.SRS1921937","SRS1921937","SGRP9158","aquatic","AMPLICON",19.3,42.25,NA,NA,1279,19,"temperate",88
"SRR5180421.SRS1921938","SRS1921938","SGRP9158","aquatic","AMPLICON",19.3,42.25,NA,NA,968,19,"temperate",88
"SRR5180241.SRS1921937","SRS1921937","SGRP9158","aquatic","AMPLICON",19.3,42.25,NA,NA,1213,19,"temperate",88
"SRR5180423.SRS1921940","SRS1921940","SGRP9158","aquatic","AMPLICON",19.3,42.25,NA,NA,1085,19,"temperate",88
"SRR5180424.SRS1921941","SRS1921941","SGRP9158","aquatic","AMPLICON",19.3,42.25,NA,NA,947,19,"temperate",88
"SRR816274.SRS408583","SRS408583","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,44.885617,7.79415094339623,0.590322580645161,1656,20,"temperate",13
"SRR816275.SRS408585","SRS408585","SGRP254765","aquatic;river","AMPLICON",19.6241935483871,44.885617,7.79415094339623,0.590322580645161,1632,20,"temperate",13
"SRR7587419.SRS3591779","SRS3591779","SGRP136595","aquatic;river","AMPLICON",20.5,39.31913,7.475,28.55,2877,20,"temperate",13
"SRR7587411.SRS3591787","SRS3591787","SGRP136595","aquatic;river","AMPLICON",20.5,39.50078,7.475,28.55,2798,20,"temperate",13
"SRR7587398.SRS3591787","SRS3591787","SGRP136595","aquatic;river","AMPLICON",20.5,39.50078,7.475,28.55,1878,20,"temperate",13
"SRR7587423.SRS3591787","SRS3591787","SGRP136595","aquatic;river","AMPLICON",20.5,39.50078,7.475,28.55,2226,20,"temperate",13
"SRR7587402.SRS3591779","SRS3591779","SGRP136595","aquatic;river","AMPLICON",20.5,39.31913,7.475,28.55,2420,20,"temperate",13
"SRR7587393.SRS3591784","SRS3591784","SGRP136595","aquatic;river","AMPLICON",20.5,39.54786,7.475,28.55,3485,20,"temperate",13
"SRR7587424.SRS3591781","SRS3591781","SGRP136595","aquatic;river","AMPLICON",20.5,39.51858,7.475,28.55,2283,20,"temperate",13
"SRR7587425.SRS3591779","SRS3591779","SGRP136595","aquatic;river","AMPLICON",20.5,39.31913,7.475,28.55,2057,20,"temperate",13
"SRR7587417.SRS3591784","SRS3591784","SGRP136595","aquatic;river","AMPLICON",20.5,39.54786,7.475,28.55,2776,20,"temperate",13
"SRR7587420.SRS3591784","SRS3591784","SGRP136595","aquatic;river","AMPLICON",20.5,39.54786,7.475,28.55,3621,20,"temperate",13
"SRR7587426.SRS3591781","SRS3591781","SGRP136595","aquatic;river","AMPLICON",20.5,39.51858,7.475,28.55,2290,20,"temperate",13
"SRR7612676.SRS3602661","SRS3602661","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.926652,7.19769230769231,0.134285714285714,1024,21,"temperate",29
"SRR7612604.SRS3602733","SRS3602733","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.929689,7.19769230769231,0.134285714285714,977,21,"temperate",29
"SRR3598154.SRS1470997","SRS1470997","SGRP2695","aquatic","AMPLICON",20.6944583333333,34.0106,7.19769230769231,0.134285714285714,1073,21,"temperate",29
"SRR7612679.SRS3602658","SRS3602658","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.926652,7.19769230769231,0.134285714285714,954,21,"temperate",29
"SRR7612600.SRS3602737","SRS3602737","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.931203,7.19769230769231,0.134285714285714,955,21,"temperate",29
"SRR3598184.SRS1471027","SRS1471027","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.9522,7.19769230769231,0.134285714285714,1330,21,"temperate",29
"SRR7612599.SRS3602738","SRS3602738","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.931619,7.19769230769231,0.134285714285714,1462,21,"temperate",29
"SRR7612671.SRS3602666","SRS3602666","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.930107,7.19769230769231,0.134285714285714,1065,21,"temperate",29
"SRR7612654.SRS3602682","SRS3602682","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.91812,7.19769230769231,0.134285714285714,1445,21,"temperate",29
"SRR2077059.SRS970986","SRS970986","SGRP2695","aquatic","AMPLICON",20.6944583333333,49,7.19769230769231,0.134285714285714,1870,21,"temperate",29
"SRR7612603.SRS3602734","SRS3602734","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.931317,7.19769230769231,0.134285714285714,1151,21,"temperate",29
"SRR7612622.SRS3602714","SRS3602714","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.926324,7.19769230769231,0.134285714285714,1082,21,"temperate",29
"SRR3598122.SRS1470983","SRS1470983","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.9638,7.19769230769231,0.134285714285714,1143,21,"temperate",29
"SRR7612649.SRS3602687","SRS3602687","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.91812,7.19769230769231,0.134285714285714,958,21,"temperate",29
"SRR7612666.SRS3602671","SRS3602671","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.926652,7.19769230769231,0.134285714285714,1039,21,"temperate",29
"SRR2124995.SRS544878","SRS544878","SGRP2695","aquatic","AMPLICON",20.6944583333333,37.527941,7.19769230769231,0.134285714285714,2457,21,"temperate",29
"SRR3598097.SRS1470957","SRS1470957","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.9987,7.19769230769231,0.134285714285714,1671,21,"temperate",29
"SRR7612619.SRS3602718","SRS3602718","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.92355,7.19769230769231,0.134285714285714,984,21,"temperate",29
"SRR7612617.SRS3602720","SRS3602720","SGRP2695","aquatic","AMPLICON",20.6944583333333,33.930611,7.19769230769231,0.134285714285714,1161,21,"temperate",29
"SRR2103905.SRS993300","SRS993300","SGRP263651","aquatic","AMPLICON",20.7333333333333,54.174181,NA,6.81481481481481,1700,21,"temperate",29
"SRR2103904.SRS993300","SRS993300","SGRP263651","aquatic","AMPLICON",20.7333333333333,54.174181,NA,6.81481481481481,1733,21,"temperate",29
"ERR562425.ERS477973","ERS477973","SGRP231807","aquatic","AMPLICON",21.1716132,37.0085,NA,19.8,1017,21,"temperate",29
"ERR562595.ERS488134","ERS488134","SGRP231807","aquatic","AMPLICON",21.1716132,39.0863,NA,19.8,1182,21,"temperate",29
"SRR7612624.SRS3602712","SRS3602712","SGRP14664","aquatic;river","AMPLICON",21.4771428571429,33.930107,NA,NA,1454,21,"temperate",29
"SRR7612595.SRS3602742","SRS3602742","SGRP14664","aquatic;river","AMPLICON",21.4771428571429,33.930107,NA,NA,1549,21,"temperate",29
"SRR7612675.SRS3602662","SRS3602662","SGRP14664","aquatic;river","AMPLICON",21.4771428571429,33.930107,NA,NA,1506,21,"temperate",29
"SRR7612680.SRS3602657","SRS3602657","SGRP14664","aquatic;river","AMPLICON",21.4771428571429,33.926652,NA,NA,1206,21,"temperate",29
"SRR7612670.SRS3602667","SRS3602667","SGRP14664","aquatic;river","AMPLICON",21.4771428571429,33.930107,NA,NA,1537,21,"temperate",29
"SRR7612674.SRS3602663","SRS3602663","SGRP14664","aquatic;river","AMPLICON",21.4771428571429,33.930107,NA,NA,1123,21,"temperate",29
"SRR6203899.SRS2619569","SRS2619569","SGRP4245","aquatic;lake","AMPLICON",21.725,51.5125,NA,NA,594,22,"temperate",45
"SRR5155539.SRS1905372","SRS1905372","SGRP14703","aquatic","AMPLICON",21.756,-44.588,NA,4.94782608695652,536,22,"temperate",45
"SRR3385655.SRS1398067","SRS1398067","SGRP334961","aquatic;lake","AMPLICON",21.7672057936364,41.71,8.88681818181818,5.79090909090909,544,22,"temperate",45
"ERR867787.ERS667477","ERS667477","SGRP162398","aquatic","AMPLICON",21.7715333333333,-32,NA,14.5,2013,22,"temperate",45
"ERR867757.ERS667637","ERS667637","SGRP162398","aquatic","AMPLICON",21.7715333333333,-34.0833,NA,14.5,1418,22,"temperate",45
"ERR1879835.ERS490981","ERS490981","SGRP231783","aquatic","AMPLICON",21.9850743333333,-54.3793,NA,66.9444444444444,1357,22,"temperate",45
"SRR965934.SRS476442","SRS476442","SGRP295844","aquatic","AMPLICON",22.04270119,42.435917,7.3985456686,3.59090909090909,1095,22,"temperate",45
"SRR3359206.SRS1356991","SRS1356991","SGRP295844","aquatic","AMPLICON",22.04270119,42.26,7.3985456686,3.59090909090909,1098,22,"temperate",45
"SRR3359334.SRS1384959","SRS1384959","SGRP295844","aquatic","AMPLICON",22.04270119,42.26,7.3985456686,3.59090909090909,1253,22,"temperate",45
"SRR965962.SRS476357","SRS476357","SGRP295844","aquatic","AMPLICON",22.04270119,42.435917,7.3985456686,3.59090909090909,749,22,"temperate",45
"SRR965953.SRS476429","SRS476429","SGRP295844","aquatic","AMPLICON",22.04270119,42.435917,7.3985456686,3.59090909090909,660,22,"temperate",45
"SRR965346.SRS476443","SRS476443","SGRP295844","aquatic","AMPLICON",22.04270119,42.435917,7.3985456686,3.59090909090909,1114,22,"temperate",45
"SRR965922.SRS476444","SRS476444","SGRP295844","aquatic","AMPLICON",22.04270119,42.435917,7.3985456686,3.59090909090909,1257,22,"temperate",45
"SRR3359312.SRS1384941","SRS1384941","SGRP295844","aquatic","AMPLICON",22.04270119,42.26,7.3985456686,3.59090909090909,748,22,"temperate",45
"SRR3359268.SRS1356991","SRS1356991","SGRP295844","aquatic","AMPLICON",22.04270119,42.26,7.3985456686,3.59090909090909,1119,22,"temperate",45
"SRR3359343.SRS1356991","SRS1356991","SGRP295844","aquatic","AMPLICON",22.04270119,42.26,7.3985456686,3.59090909090909,622,22,"temperate",45
"SRR3359323.SRS1384957","SRS1384957","SGRP295844","aquatic","AMPLICON",22.04270119,42.26,7.3985456686,3.59090909090909,676,22,"temperate",45
"SRR5177288.SRS1921950","SRS1921950","SGRP58528","aquatic","AMPLICON",22.15,42.25,NA,14.82,556,22,"temperate",45
"ERR562594.ERS488251","ERS488251","SGRP58528","aquatic","AMPLICON",22.15,40.6686,NA,14.82,657,22,"temperate",45
"SRR5180028.SRS1921950","SRS1921950","SGRP58528","aquatic","AMPLICON",22.15,42.25,NA,14.82,465,22,"temperate",45
"SRR6204073.SRS2619397","SRS2619397","SGRP3369","aquatic","AMPLICON",22.4,49.57846,NA,NA,479,22,"temperate",45
"SRR7612669.SRS3602668","SRS3602668","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.930107,5.53333333333333,NA,1466,22,"temperate",45
"SRR7612605.SRS3602732","SRS3602732","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.925516,5.53333333333333,NA,995,22,"temperate",45
"SRR7612681.SRS3602656","SRS3602656","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.926652,5.53333333333333,NA,963,22,"temperate",45
"SRR7612633.SRS3602703","SRS3602703","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.929417,5.53333333333333,NA,1094,22,"temperate",45
"SRR3597995.SRS1470856","SRS1470856","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.958,5.53333333333333,NA,862,22,"temperate",45
"SRR7612630.SRS3602706","SRS3602706","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.927604,5.53333333333333,NA,1086,22,"temperate",45
"SRR7612653.SRS3602683","SRS3602683","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.91812,5.53333333333333,NA,967,22,"temperate",45
"SRR3598003.SRS1470863","SRS1470863","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.8904,5.53333333333333,NA,637,22,"temperate",45
"SRR7612651.SRS3602685","SRS3602685","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.91812,5.53333333333333,NA,810,22,"temperate",45
"SRR7612668.SRS3602669","SRS3602669","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.930107,5.53333333333333,NA,1314,22,"temperate",45
"SRR7612677.SRS3602660","SRS3602660","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.926652,5.53333333333333,NA,1070,22,"temperate",45
"SRR7612683.SRS3602654","SRS3602654","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.926652,5.53333333333333,NA,1355,22,"temperate",45
"SRR7612685.SRS3602652","SRS3602652","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.91812,5.53333333333333,NA,997,22,"temperate",45
"SRR7612620.SRS3602717","SRS3602717","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.91812,5.53333333333333,NA,1287,22,"temperate",45
"SRR7612618.SRS3602719","SRS3602719","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.926652,5.53333333333333,NA,958,22,"temperate",45
"SRR7612632.SRS3602704","SRS3602704","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.927604,5.53333333333333,NA,748,22,"temperate",45
"SRR3598191.SRS1471034","SRS1471034","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.9576,5.53333333333333,NA,1116,22,"temperate",45
"SRR7612655.SRS3602681","SRS3602681","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.91812,5.53333333333333,NA,985,22,"temperate",45
"SRR7612652.SRS3602684","SRS3602684","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.91812,5.53333333333333,NA,954,22,"temperate",45
"SRR7612602.SRS3602735","SRS3602735","SGRP14676","aquatic;river","AMPLICON",22.4561904761905,33.925516,5.53333333333333,NA,1423,22,"temperate",45
"SRR2076980.SRS971025","SRS971025","SGRP4241","aquatic","AMPLICON",22.48,49,7.8,4.268125,486,22,"temperate",45
"SRR10230340.SRS5477609","SRS5477609","SGRP4241","aquatic","AMPLICON",22.48,52.9833333,7.8,4.268125,458,22,"temperate",45
"SRR8706020.SRS4470598","SRS4470598","SGRP4241","aquatic","AMPLICON",22.48,52.436665,7.8,4.268125,781,22,"temperate",45
"SRR8706018.SRS4470600","SRS4470600","SGRP4241","aquatic","AMPLICON",22.48,52.436665,7.8,4.268125,667,22,"temperate",45
"ERR1879822.ERS488100","ERS488100","SGRP231932","aquatic","AMPLICON",22.9639845714286,38.0208,NA,27.1428571428571,713,23,"temperate",34
"SRR3295186.SRS1361759","SRS1361759","SGRP347243","aquatic;river","AMPLICON",23,53.863333,7.96888888888889,NA,1235,23,"temperate",34
"SRR3295190.SRS1361757","SRS1361757","SGRP347243","aquatic;river","AMPLICON",23,32.253333,7.96888888888889,NA,1277,23,"temperate",34
"SRR3295192.SRS1361757","SRS1361757","SGRP347243","aquatic;river","AMPLICON",23,32.253333,7.96888888888889,NA,1269,23,"temperate",34
"SRR3295187.SRS1361759","SRS1361759","SGRP347243","aquatic;river","AMPLICON",23,53.863333,7.96888888888889,NA,1517,23,"temperate",34
"SRR3295191.SRS1361757","SRS1361757","SGRP347243","aquatic;river","AMPLICON",23,32.253333,7.96888888888889,NA,1395,23,"temperate",34
"SRR6945341.SRS3126856","SRS3126856","SGRP16281","aquatic","AMPLICON",23.0333333333333,-33.9,8.4274,1.85875,1106,23,"temperate",34
"SRR9091735.SRS4790273","SRS4790273","SGRP16281","aquatic","AMPLICON",23.0333333333333,32.493,8.4274,1.85875,769,23,"temperate",34
"SRR9091782.SRS4790227","SRS4790227","SGRP16281","aquatic","AMPLICON",23.0333333333333,32.493,8.4274,1.85875,681,23,"temperate",34
"SRR9091807.SRS4790201","SRS4790201","SGRP16281","aquatic","AMPLICON",23.0333333333333,32.493,8.4274,1.85875,693,23,"temperate",34
"SRR9091801.SRS4790207","SRS4790207","SGRP16281","aquatic","AMPLICON",23.0333333333333,32.493,8.4274,1.85875,750,23,"temperate",34
"SRR6945345.SRS3126855","SRS3126855","SGRP16281","aquatic","AMPLICON",23.0333333333333,-33.9,8.4274,1.85875,1036,23,"temperate",34
"SRR9091752.SRS4790256","SRS4790256","SGRP16281","aquatic","AMPLICON",23.0333333333333,32.493,8.4274,1.85875,696,23,"temperate",34
"SRR9091756.SRS4790252","SRS4790252","SGRP16281","aquatic","AMPLICON",23.0333333333333,32.493,8.4274,1.85875,640,23,"temperate",34
"SRR9091771.SRS4790237","SRS4790237","SGRP16281","aquatic","AMPLICON",23.0333333333333,32.493,8.4274,1.85875,914,23,"temperate",34
"SRR6945344.SRS3126854","SRS3126854","SGRP16281","aquatic","AMPLICON",23.0333333333333,-33.9,8.4274,1.85875,722,23,"temperate",34
"SRR9091754.SRS4790254","SRS4790254","SGRP16281","aquatic","AMPLICON",23.0333333333333,32.493,8.4274,1.85875,638,23,"temperate",34
"SRR9091808.SRS4790200","SRS4790200","SGRP16281","aquatic","AMPLICON",23.0333333333333,32.493,8.4274,1.85875,800,23,"temperate",34
"SRR6945335.SRS3126863","SRS3126863","SGRP16281","aquatic","AMPLICON",23.0333333333333,-33.9,8.4274,1.85875,642,23,"temperate",34
"SRR6945336.SRS3126865","SRS3126865","SGRP16281","aquatic","AMPLICON",23.0333333333333,-33.9,8.4274,1.85875,1297,23,"temperate",34
"SRR9091750.SRS4790258","SRS4790258","SGRP16281","aquatic","AMPLICON",23.0333333333333,32.493,8.4274,1.85875,594,23,"temperate",34
"SRR3305605.SRS1365002","SRS1365002","SGRP16281","aquatic","AMPLICON",23.0333333333333,39.873,8.4274,1.85875,1720,23,"temperate",34
"SRR6945340.SRS3126860","SRS3126860","SGRP16281","aquatic","AMPLICON",23.0333333333333,-33.9,8.4274,1.85875,607,23,"temperate",34
"SRR6945342.SRS3126858","SRS3126858","SGRP16281","aquatic","AMPLICON",23.0333333333333,-33.9,8.4274,1.85875,921,23,"temperate",34
"SRR3305603.SRS1365004","SRS1365004","SGRP16281","aquatic","AMPLICON",23.0333333333333,39.876,8.4274,1.85875,1613,23,"temperate",34
"SRR6945322.SRS3126876","SRS3126876","SGRP16281","aquatic","AMPLICON",23.0333333333333,-33.9,8.4274,1.85875,978,23,"temperate",34
"SRR2540527.SRS1095104","SRS1095104","SGRP178988","aquatic;lake","AMPLICON",23.06,48.022319,NA,NA,652,23,"temperate",34
"SRR6204070.SRS2619400","SRS2619400","SGRP3420","aquatic;lake","AMPLICON",23.1,47.462361,NA,NA,657,23,"temperate",34
"ERR1756006.ERS487982","ERS487982","SGRP231823","aquatic","AMPLICON",23.2748606666667,36.0169,NA,26,1178,23,"temperate",34
"ERR1756095.ERS488071","ERS488071","SGRP231823","aquatic","AMPLICON",23.2748606666667,38.0054,NA,26,1336,23,"temperate",34
"ERR1756330.ERS488005","ERS488005","SGRP231823","aquatic","AMPLICON",23.2748606666667,36.0505,NA,26,1171,23,"temperate",34
"ERR1756044.ERS487982","ERS487982","SGRP231823","aquatic","AMPLICON",23.2748606666667,36.0169,NA,26,1114,23,"temperate",34
"ERR1756138.ERS488071","ERS488071","SGRP231823","aquatic","AMPLICON",23.2748606666667,38.0054,NA,26,1133,23,"temperate",34
"ERR1755978.ERS488005","ERS488005","SGRP231823","aquatic","AMPLICON",23.2748606666667,36.0505,NA,26,1081,23,"temperate",34
"SRR3358850.SRS1384872","SRS1384872","SGRP244298","aquatic","AMPLICON",23.555,42.26,NA,7,752,24,"temperate",12
"SRR1653436.SRS744894","SRS744894","SGRP244298","aquatic","AMPLICON",23.555,42.433641,NA,7,609,24,"temperate",12
